B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
mix_16	0.0259	0	0.0019	2e-04	0.202	0	0.1261	0	0	0	0.0357	0.08	0	0	0.2914	0	0	0.1566	0.0802	0	0
mix_17	0.0048	0	0	0.0254	0.2058	0	0.1322	0	0	0	0.0215	0.028	0	0	0.2882	0	0	0.136	0.0787	0.0793	0
mix_18	0	0	0.0446	0.0677	0	0	0.135	0.0283	0.0214	0	0.0308	0	0	0	0.1636	0.1005	0.056	0	0.1144	0.2089	0.0289
mix_19	0	0	0.0259	0.026	0.1248	0	0.1415	0.0554	0.0031	0	0.0365	0	0	0	0.2947	0	0	0.1948	0.0973	0	0
mix_20	0	0	0	0.026	0.0135	0	0.1367	0	0	0	0	0.0384	0	0	0.1473	0.0409	0	0.2947	0.169	0.0886	0.0449
mix_21	0	0	0	0.0164	0.1618	0	0.1025	0	0	0	0.0231	0	0	0	0.2607	0.0518	0.015	0.1152	0.0888	0.1646	0
mix_22	0	0	0.0358	0.0655	0.0438	0	0	0.094	0	0	0.0253	0	0	0	0.1761	0.0298	0	0.3244	0.1695	0.0359	0
mix_23	3e-04	0	0.0576	0.0594	0	0	0.122	0	0	0	0.0139	0.0043	0	0	0.1267	0.0745	0	0.2947	0.1758	0.0546	0.0163
mix_24	0	0	0	0.0266	0.1844	0	0.0369	0	0	0	0.0038	0	0	0	0.2204	0	0	0.3181	0.1276	0.0823	0
mix_25	0	0	0	0.042	0.0405	0	0.0782	0	0	0	0	0.019	0	0	0.1352	0.06	0	0.318	0.1757	0.1287	0.0026
mix_26	0	0	0.0444	0.0185	0.1308	0	0.099	0.0242	0	0	0.0478	0	0	0	0.2705	0.077	0	0.0591	0.075	0.1537	0
mix_27	0	0	0.0553	0.0486	0	0	0.0947	0	0	0	0.0177	0	0	0	0.1702	0.0111	0	0.4005	0.1874	0	0.0144
mix_28	0	0	0	0.0348	0.0996	0	0.0768	0	0	0	0	0.0225	0	0	0.1871	0.0041	0	0.327	0.1582	0.09	0
mix_29	0	0	0.0343	0.0692	0.0093	0	0.1029	0.0401	0	0	0.0123	0	0	0	0.188	0	0	0.3621	0.1819	0	0
mix_30	0	0	0.0032	0.045	0.0939	0	0.0351	0	0	0	0.0159	0	0	0	0.1624	0.0678	0	0.3089	0.1582	0.1097	0
mix_31	0	0	0.0404	0.0518	0.0386	0	0.0944	0.018	0	0	0.0286	0	0	0	0.1934	0.063	0	0.2419	0.1481	0.0819	0
mix_32	0	0	0.0581	0.0736	0	0	0	0.0853	0	0	0.0316	0.0178	0	0	0.0942	0.1085	0	0.2319	0.1584	0.1407	0
mix_33	0	0	0.0725	0.018	0.0405	0	0.1071	0.0167	0.0024	0	0.0454	0	0	0	0.2054	0.0748	0	0.1436	0.1233	0.1503	0
mix_34	0	0	0.0304	0.0689	0.0463	0	0.168	0.0751	0.0424	0	0.0234	0	0	0	0.2395	0.0764	0	0.0411	0.0946	0.094	0
mix_35	0	0	0.0246	0.0494	0.1247	0	0.0045	0.0045	0	0	0.0212	0	0	0	0.2	0.0332	0	0.3305	0.1455	0.0619	0
mix_36	0	0	0.0377	0.0485	0.1216	0	0	0.0433	0	0	0.0359	0	0	0	0.2106	0.0014	0	0.3084	0.1341	0.0587	0
mix_37	0	0	0.0138	0.0243	0.1745	0	0.1068	0	0	0	0.0299	0	0	0	0.2758	0	0	0.2503	0.0957	0.0291	0
mix_38	0	0	0.0431	0.0199	0.1434	0	0.0806	0.0153	0	0	0.0351	0	0	0	0.2562	0	0	0.2843	0.1222	0	0
mix_39	0	0	0	0.0517	0.0852	0	0.0901	0	0	0	0	0.0033	0	0	0.1799	0.02	0	0.3422	0.166	0.0614	0
mix_40	0	0	0.0342	0.0496	0.1126	0	0	0.0625	0	0	0.0362	0	0	0	0.1916	0.0474	0	0.2427	0.1295	0.0937	0
mix_41	0	0	0.0492	0.0358	0.0983	0	0.0964	0.0514	0.0185	0	0.0383	0	0	0	0.2538	0.0306	0	0.1182	0.1049	0.1046	0
mix_42	0	0	0.0131	0.0948	0	0	0.0547	0	0	0	0.0064	0.0723	0	0	0.0983	0.1646	0.0274	0.097	0.1571	0.2143	0
mix_43	0.0056	0	0.0553	0.0415	0.078	0	0.0938	0.0478	0.0045	0	0.0438	0.004	0	0	0.2338	0.0942	0	0.0406	0.1057	0.1514	0
mix_44	0.0107	0	0.0391	0.0576	0	0	0.1462	7e-04	0	0	0.0182	0.0473	0	0	0.1154	0.0389	0	0.3073	0.1692	0.0323	0.0171
mix_45	0	0	0	0.0765	0.1341	0	0.0265	0.0216	0	0	0.006	0.0216	0	0	0.2106	0	0	0.3345	0.1625	0.0061	0
mix_46	0	0	0.0461	0.0328	0.0893	0	0.0365	0.0818	0.0318	0	0.0399	0	0	0	0.2346	0.0547	0	0.1736	0.1062	0.0727	0
mix_47	0.043	0	0	0	0.1948	0	0.2672	0	0	0.0195	0	0.0616	0	0	0.3596	0	0	0.0184	0.0268	0	0.0091
mix_48	0.0018	0	0.0472	0.0708	0	0	0.0847	0.0467	0	0	0.0298	0.0344	0	0	0.1506	0.14	0	0.0641	0.1406	0.1894	0
mix_49	0	0	0.0494	0.0706	0.0062	0	0	0.1652	0.0439	0	0.0299	0	0	0	0.1264	0.0265	0	0.2807	0.1557	0.0456	0
mix_50	0	0	0	0.0644	0.1085	0	0.0382	0	0	0	0.0093	0	0	0	0.1822	0.0136	0	0.3539	0.1648	0.0651	0
mix_51	0.0081	0	0.0451	0.0306	0.1564	0	0.0933	0.029	0	0	0.0475	0	0	0	0.2785	0.0445	0	0.0585	0.0728	0.1356	0
mix_52	0	0	0.0569	0.0425	0.0929	0	0.1086	0.0339	0.0049	0	0.0403	0	0	0	0.2473	0.0523	0	0.1273	0.1048	0.0884	0
mix_53	0.0375	0	0.0195	0.052	0	0	0.1395	0.0572	0.0144	0	0.0303	0.1049	0	0	0.1775	0.0483	0	0.0965	0.1259	0.0799	0.0165
mix_54	0	0	0.0371	0.0276	0.1066	0	0.0521	0	0	0	0.031	0.0018	0	0	0.2014	0.046	0	0.242	0.1369	0.1175	0
mix_55	0	0	0.0234	0.0304	0.0834	0	0.1249	0	0	0	0.03	0	0	0	0.2362	0.1301	0.0029	0.0367	0.1031	0.1919	0.007
mix_56	0	0	0.0544	0.0281	0.06	0	0.03	0.016	0	0	0.036	0	0	0	0.1771	0.0899	0	0.2382	0.1472	0.1229	0
mix_57	0	0	0.022	0.053	0.0948	0	0	0	0	0	0.0109	0.0206	0	0	0.1542	0.0387	0	0.3704	0.1658	0.0696	0
mix_58	0	0	0	0.0241	0.1377	0	0.0733	0	0	0	0.0145	0	0	0	0.2259	0	0	0.3437	0.1354	0.0455	0
mix_59	0.0181	0	0.0313	0.0569	0.0954	0	0.0723	0.0812	0.0159	0	0.0333	0.0546	0	0	0.2444	0.022	0	0.1164	0.0979	0.0605	0
mix_60	0	0	0.0558	0.0232	0.0579	0	0.1151	0	0	0	0.0377	0	0	0	0.2061	0.0914	0	0.1446	0.1286	0.1377	0.0019
mix_61	0	0	0.0324	0.0336	0.1609	0	0	0.0179	0	0	0.0354	0.0076	0	0	0.2058	0.0114	0	0.3051	0.1281	0.0617	0
mix_62	0	0	0.0562	0.0133	0.1414	0	0.0716	0.0407	0	0	0.0448	0	0	0	0.2632	0	0	0.2286	0.1041	0.036	0
mix_63	0	0	0.0059	0.0204	0.1453	0	0.036	0	0	0	0.0226	0	0	0	0.2161	0.0158	0	0.3195	0.1352	0.0831	0
mix_64	0.0548	0	0	0.0253	0.1665	0	0.2254	0	0	0.0398	0.003	0.1184	0	0	0.3163	0	0	0.0116	0.0388	0	0
mix_65	0	0	0.0536	0.0351	0.0912	0	0.1251	0.0413	0.0266	0	0.0342	0	0	0	0.2597	0.0255	0	0.1534	0.1064	0.0477	0
mix_66	0.0091	0	0.0337	0.0755	0	0	0.1396	0.0635	0.0198	0	0.0195	0.0578	0	0	0.2169	0	0	0.2186	0.1461	0	0
mix_67	0	0	0.0513	0.0271	0.0657	0	0.0633	0.0358	0	0	0.0324	0.031	0	0	0.2072	0	0	0.3313	0.1549	0	0
mix_68	0	0	0.0038	0.0471	0.141	0	0.0999	0	0	0	0.0176	0	0	0	0.2481	0.0182	0	0.224	0.1205	0.0799	0
mix_69	0	0	0	0.0345	0.1118	0	0.0643	0	0	0	0	0.0555	0	0	0.1628	0.0424	0	0.2828	0.1302	0.1158	0
mix_70	0	0	0.026	0.0141	0.1741	0	0.0902	0.0063	0	0	0.0411	0	0	0	0.283	0.0493	0	0.1168	0.0798	0.1192	0
mix_71	0	0	0.0426	0.0256	0.1209	0	0.1219	0	0	0	0.0309	0	0	0	0.2452	0	0	0.2758	0.124	0.0131	0
mix_72	0	0	0.0628	0.007	0.1682	0	0.0611	0.0233	0	0	0.0505	0	0	0	0.2647	0	0	0.2591	0.1032	0	0
mix_73	0	0	0.0074	0.0074	0.259	0	0.012	0	0	0	0.0362	0.002	0	0	0.2705	0.001	0	0.1656	0.0785	0.1605	0
mix_74	0	0	0.0202	0.0654	0	0	0.1058	0	0	0	0.0028	0	0	0	0.079	0.1345	0	0.2689	0.1798	0.124	0.0197
mix_75	0	0	0.0543	0.0359	0.0719	0	0.0797	0.0035	0	0	0.0348	0.019	0	0	0.1949	0.0997	0	0.1237	0.1262	0.1565	0
mix_76	0	0	0.0212	0.0327	0.1685	0	0	0.0762	0	0	0.0373	0	0	0	0.2348	0	0	0.2994	0.1299	0	0
mix_77	0	0	0.0317	0.05	0.0814	0	0.0354	0	0	0	0.0218	0.0319	0	0	0.1833	0.0473	0	0.2721	0.1525	0.0927	0
mix_78	0	0	0.0161	0.0154	0.1242	0	0.1186	0	0	0	0.0274	0	0	0	0.2404	0.0124	0	0.2267	0.1161	0.1028	0
mix_79	0.0512	0	0.0438	0.0085	0.1615	0	0.0436	0.063	0.0138	0	0.0457	0.0948	0	0	0.2558	0	0	0.104	0.074	0.0402	0
mix_80	0.026	0	0.0404	0.0444	0.0184	0	0.0847	0.072	0.0371	0	0.0352	0.0742	0	0	0.1787	0.0787	0	0.0682	0.1229	0.1193	0
mix_81	0.0313	0	0.0455	0.0485	0	0	0.2046	0.0819	0.0939	0	0.0087	0.0251	0	0	0.2106	0	0	0.1272	0.1047	0	0.0179
mix_82	0	0	0	0.0431	0.2565	0	0.1259	0.0595	0	0.0573	0.034	0	0	0	0.369	0	0	0.0356	0.0191	0	0
mix_83	0	0	0	0.0366	0.2433	0	0	0	0	0	0.0125	0	0	0	0.2432	0.0574	2e-04	0.1228	0.0742	0.2098	0
mix_84	0	0	0.0216	0.0412	0.1567	0	0.0531	0.0071	0	0	0.0234	0	0	0	0.2467	0	0	0.3107	0.1343	0.0053	0
mix_85	0	0	0.0362	0.0451	0.1183	0	0.1104	0.0624	0.0122	0	0.0346	0	0	0	0.2759	0	0	0.1986	0.1062	0	0
mix_86	0	0	0.0038	0.0233	0.1682	0	0.0214	0	0	0	0.0224	0.0188	0	0	0.201	0.0154	0	0.3145	0.128	0.0831	0
mix_87	0	0	0.0654	0.0686	0	0	0	0.0553	0	0	0.0065	0	0	0	0.0498	0.0741	0	0.4009	0.1982	0.0812	0
mix_88	0	0	0.0515	0.04	0.0258	0	0.0652	0.0313	0	0	0.0328	0	0	0	0.1736	0.0573	0	0.2929	0.16	0.0696	0
mix_89	0.0642	0	0.0565	0.013	0.0352	0	0.1703	0.0362	0.0474	0	0.0272	0.1414	0	0	0.2427	0	0	0.0113	0.0755	0.0542	0.0251
mix_90	0	0	0.0188	0.0685	0.0344	0	0.0196	0	0	0	0.0052	0	0	0	0.1407	0.0402	0	0.4216	0.1941	0.0571	0
mix_91	0	0	0.0248	0.0503	0.1237	0	4e-04	0.0196	0	0	0.0259	0	0	0	0.2031	0.019	0	0.3308	0.1472	0.0553	0
mix_92	0	0	0	0.0516	0.0541	0	0.1199	0	0	0	0.0121	0	0	0	0.1787	0.0851	0	0.2289	0.1575	0.1119	0
mix_93	0.0164	0	0	0	0.3332	0	0.0054	0	0	0	0.0224	0.0636	0	0	0.2997	0	0	0.1382	0.0231	0.098	0
mix_94	0	0	0.0233	0.0537	0.081	0	0	0	0	0	0.0158	0	0	0	0.1557	0.0636	0	0.3309	0.1639	0.1122	0
mix_95	0	0	0	0.0457	0.0658	0	0.0782	0	0	0	0.0062	0	0	0	0.194	0.0922	0	0.226	0.1468	0.1451	0
mix_96	0	0	0.0485	0.0574	0	0	0.1276	0.049	0.002	0	0.031	0	0	0	0.193	0.0548	0	0.223	0.1541	0.0484	0.0112
mix_97	0	0	0.026	0.0928	0.0253	0	0	0.0892	0	0	0.0225	0	0	0	0.1029	0.0878	0	0.2557	0.1638	0.1339	0
mix_98	0	0	0.0405	0.048	0.0853	0	0	0.0571	0	0	0.0388	0	0	0	0.1827	0.1155	0	0.1554	0.1227	0.1539	0
mix_99	0.052	0	0	0.0576	0.2482	0	0	0.0738	0	0.0222	0.0355	0.1433	0	0	0.2581	0	0	0.0455	0.0387	0.0251	0
mix_100	0	0	0.0093	0.0334	0.1918	0	0	0	0	0	0.0276	0	0	0	0.198	0.0268	0	0.2952	0.1152	0.1027	0
