CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
Mix_55	NA	0	NA	NA	0	NA	NA	NA	NA
Mix_56	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_57	NA	0	NA	NA	0	NA	NA	NA	NA
Mix_58	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_59	NA	0	NA	NA	0	NA	NA	NA	NA
Mix_60	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_61	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_62	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_63	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_64	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_65	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_66	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_67	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_68	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_69	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_70	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_71	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_72	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_73	NA	0	NA	NA	0	NA	NA	NA	NA
Mix_74	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_75	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_76	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_77	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_78	NA	0	NA	NA	0	NA	NA	NA	NA
Mix_79	NA	0	NA	NA	0	NA	NA	NA	NA
Mix_80	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_81	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_82	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_83	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_84	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_85	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_86	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_87	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_88	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_89	NA	0	NA	NA	0	NA	NA	NA	NA
Mix_90	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_91	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_92	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_93	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_94	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_95	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_96	NA	0	NA	NA	0	NA	NA	NA	NA
Mix_97	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_98	NA	NA	NA	NA	0	NA	NA	NA	NA
Mix_99	NA	0	NA	NA	0	NA	NA	NA	NA
Mix_100	NA	NA	NA	NA	0	NA	NA	NA	NA
