Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
mix_16	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_17	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_18	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0
mix_19	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_20	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_21	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_22	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_23	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_24	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0
mix_25	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_26	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_27	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0
mix_28	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_29	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_30	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_31	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_32	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_33	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_34	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_35	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_36	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_37	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_38	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_39	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_40	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_41	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_42	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_43	0	0	0	NA	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_44	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_45	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_46	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_47	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_48	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0
mix_49	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_50	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_51	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_52	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_53	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_54	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_55	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_56	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_57	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_58	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_59	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_60	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_61	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_62	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_63	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_64	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_65	0	0	0	NA	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_66	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_67	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_68	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_69	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_70	0	0	0	NA	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_71	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0
mix_72	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_73	0	0	0	NA	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_74	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_75	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_76	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_77	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_78	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_79	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_80	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_81	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_82	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_83	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_84	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_85	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_86	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_87	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_88	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_89	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_90	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_91	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_92	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_93	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0
mix_94	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0
mix_95	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_96	0	0	0	NA	NA	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_97	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_98	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
mix_99	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA
mix_100	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0
