Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
mix_64	0	0	0	NA	0	0	NA	0	0	0	0	NA	NA	0	NA	0	NA	0	0	0	NA	0	0	0	NA	NA	NA	NA	0	NA	0	NA	NA	NA
mix_65	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_66	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	NA	0	0	NA	0	0	0	0	NA	0	NA	0	NA	0	NA	NA	NA
mix_67	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_68	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_69	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	NA	0	NA	0	NA	NA	NA
mix_70	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_71	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_72	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_73	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_74	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
mix_75	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	NA	0	NA	0	NA	NA	NA
mix_76	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_77	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	NA	0	NA	0	NA	NA	NA
mix_78	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_79	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_80	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	NA	0	NA	0	NA	NA	NA
mix_81	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	NA	0	NA	NA	0	0	NA	0	0	0	NA	NA	NA	NA	0	NA	0	NA	NA	NA
mix_82	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	0
mix_83	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_84	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_85	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_86	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_87	0	0	NA	NA	NA	0	0	0	0	0	0	0	NA	0	NA	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
mix_88	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	NA	NA
mix_89	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_90	0	0	0	NA	NA	0	0	0	0	0	0	0	NA	0	NA	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
mix_91	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	NA	0	NA	0	NA	NA	NA
mix_92	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	0	0	NA	0	NA	0	NA	NA	NA
mix_93	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA
mix_94	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
mix_95	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA
mix_96	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	NA	NA
mix_97	0	0	NA	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
mix_98	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	NA	0	NA	NA	NA
mix_99	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA	0	0	0	NA	0	NA	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
mix_100	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	0	NA	0	NA	NA	NA
