Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
S10077	0	0	0.0816	0.1468	0.1054	0	0.0317	0.0099	0.0141	0.0059	0.0396	0.0541	0.0053	0	0	0	0.0494	0.0733	0.1584	0	0	0	0	0	0	0	0	0	0	0	0	0.0514	0.1731	0
S10080	0	0	0.0692	0.128	0.1305	0	0.0369	0.0092	0.0127	0.0076	0.0346	0.053	0.006	0	0	0	0.0534	0.072	0.1768	0	0	0	0	0	0	0	0	0	0	0	0	0.0231	0.1844	0.0026
S10082	0	0.0138	0.0383	0.1248	0.0539	0	0.0316	0.0121	0.0215	0.0117	0.0375	0.0445	0.0097	0	0	0	0.029	0.0584	0.141	0.0137	0	0	0	0	0	0	0	0	0.0057	0	0	0.125	0.2278	0
S10087	0	0.0463	0.0259	0.1525	0.0761	0	0.0152	0.0233	0.0155	0.0069	0.0344	0.0414	0.0088	0	0	0.0029	0.0319	0.0582	0.1419	0.0156	0	0	0	0	0	1e-04	0	0	0.0089	0	0	0.1128	0.1742	0.0074
S10089	0	0.0116	0.0585	0.0818	0.0978	0	0.038	0.0164	0.0217	0.0106	0.0438	0.0627	0	0	0	0	0.0507	0.0718	0.1954	0	0	0	0	0	0	0	0	0	0	0	0	0.0881	0.1511	0
S1009	0	0.0113	0.0793	0.0952	0.0806	0	0.0375	0.0091	0.0048	0.0062	0.0396	0.0477	0.0117	0	0	0	0.0547	0.0564	0.1021	0.0055	0	0	0	0	0	0	0	0	0	0	0	0.1281	0.2139	0.0162
S10090	0	0.01	0.05	0.09	0.1026	0	0.0242	0.0162	0.0184	0.0104	0.0464	0.073	0.0065	0	0	0	0.0457	0.065	0.1823	0	0.005	0	0	0	0	0	0	0	0	0	0	0.0795	0.1748	0
S10093	0	0	0.0537	0.0453	0.0982	0	0.0295	0.027	0.0084	0.0186	0.0422	0.0697	0.0115	0	0	0	0.0786	0.0936	0.2178	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2058	0
S10094	0	0.0191	0.0254	0.152	0.0997	0	0.0221	0.0215	0.0106	0.0071	0.0409	0.0526	0.0035	0	0	0	0.0409	0.0768	0.1869	0.0018	0	0	0	0	0	5e-04	0	0.0025	5e-04	0	0	0.0802	0.1554	0
S1010	0	0	0.0562	0.1344	0.0839	0	0.0209	0.018	0.0065	0.01	0.0359	0.0606	0.0063	0	0	0	0.0544	0.081	0.1489	0	0	0	0	0	0	0	0	0	0	0	0	0.0838	0.1992	0
S10111	0	0.0286	0.0281	0.1078	0.0997	0	0.0194	0.024	0.0066	0.0087	0.0418	0.0399	0.0121	0	0	0	0.0335	0.0638	0.1491	0.0062	0	0	0	0	0	0.0033	0	0.0034	0.0048	0	0	0.1404	0.1788	0
S10116	0	0	0.0668	0.0859	0.1244	0	0.0308	0.0095	0.0148	0.0076	0.0435	0.0505	0.0124	0	0	0	0.0478	0.0648	0.0773	0	0	0	0	0	0	0	0	0	0	0	0	0.0695	0.215	0.0794
S10119	0	0	0.0703	0.0854	0.0954	0	0.025	0.0204	0.0153	0.0118	0.039	0.0506	0.0129	0	0	0	0.0547	0.0648	0.1552	0	0	0	0	0	0	0	0	0	0	0	0	0.1446	0.1546	0
S10121	0	0.0208	0.0426	0.1209	0.1081	0	0.0222	0.0172	0.0146	0.0114	0.0449	0.0538	0.0104	0	0	0	0.039	0.0721	0.1543	0.0036	0	0	0	0	0	0	0	0	0.0015	0	0	0.1246	0.116	0.0222
S10130	0	4e-04	0.0498	0.1104	0.1108	0	0.0238	0.0179	0.0118	0.0116	0.0407	0.0613	0.0104	0	0	0	0.0645	0.0753	0.2008	0	0	0	0	0	0	0	0	0	0	0	0	0.053	0.1578	0
S10140	0	0.0562	0.0381	0.1345	0.0798	0	0.0179	0.0306	0	0.0134	0.0337	0.035	0.0135	0	0	0	0.0504	0.0688	0.218	0.0074	0	0	0	0	0	0	0	0.0015	0.0072	0	0	0.0454	0.1486	0
S10142	0	0.0634	0.0305	0.1187	0.1686	0	0.0208	0.0275	0.0092	0.0135	0.0367	0.0478	0.0053	0	0	0.0013	0.0343	0.0721	0.1081	0.0028	0	0	0	0	0	0	0	0	0.0043	0	0	0.0766	0.1268	0.0317
S10150	0	0	0.0566	0.0802	0.1332	0	0.0276	0.0125	0.0037	0.0202	0.0451	0.0585	0.0071	0	0	0	0.0523	0.0904	0.2623	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1504	0
S10155	0	0.0071	0.0527	0.1105	0.0794	0	0.0234	0.0148	0.0057	0.0166	0.0381	0.0442	0.0102	0	0	0	0.0565	0.0683	0.1657	0.0032	0	0	0	0	0	0	0	0	0	0	0	0.1476	0.1561	0
S1016	0	0.0199	0.0287	0.101	0.1041	0	0.0281	0.021	0.0204	0.021	0.043	0.0514	0	0	0	0.0026	0.0383	0.0932	0.1755	0	0	0	0	0	0	0	0	0	0	0	0	0.0542	0.1789	0.0186
S10163	0	0	0.0768	0.1017	0.1242	0	0.0331	0.0099	0.0096	0.0046	0.0387	0.0514	0.0072	0	0	0	0.059	0.0683	0.1666	0	0	0	0	0	0	0	0	0	0	0	0	0.0486	0.1796	0.0207
S10167	0	0	0.0583	0.0679	0.1299	0	0.0295	0.0168	0.0135	0.02	0.032	0.0505	0.0125	0	0	0	0.0642	0.0906	0.175	0	0	0	0	0	0	0	0	0	0	0	0	0.0207	0.1748	0.0437
S10168	0	0.019	0.0391	0.0924	0.1537	0	0.0182	0.0168	0.0137	0.0177	0.037	0.0527	0.007	0	0	0.0043	0.0319	0.0548	0.1497	0.0066	0	0	0	0	0	0	0	0	0	0	0	0.124	0.141	0.0204
S10173	0	0	0.0789	0.0821	0.0761	0	0.0202	0.0164	0.0102	0.0153	0.0317	0.0405	0.0194	0	0	0	0.0398	0.0648	0.1315	0	0	0	0	0	0	0	0	0	0	0	0	0.1564	0.1879	0.0287
S10175	0	0.015	0.052	0.1045	0.1008	0	0.0191	0.0238	0.0067	0.0146	0.0406	0.0514	0.0105	0	0	0	0.0481	0.0751	0.1912	0	0	0	0	0	0	0	0	0	0	0	0	0.0802	0.1665	0
S10179	0	0.0168	0.0124	0.1119	0.1305	0	0.0209	0.0307	7e-04	0.0204	0.0298	0.0307	0.0275	0	0.0043	0	0.0477	0.0673	0.1153	0.021	9e-04	0	0	0	0	0.0015	0	7e-04	0	0	0	0.1168	0.1339	0.0581
S10186	0	0.0417	0.0458	0.1168	0.1027	0	0.0199	0.0236	0.004	0.023	0.0312	0.0489	0.0136	0	0	0	0.0559	0.0672	0.0835	0.0063	0	0	0	0	0	0	0	0	0	0	0	0.1751	0.1342	0.0063
S1019	0	0.0023	0.0543	0.1221	0.1022	0	0.0219	0.0268	0.0225	0.0138	0.033	0.0526	0.0041	0	0	0	0.0452	0.073	0.1395	0	0	0	0	0	0	0	0	0	0	0	0	0.1227	0.164	0
S10190	0	0.0362	0.0131	0.1204	0.0532	0	0.0161	0.0206	0	0.0224	0.0364	0.0374	0.0183	0	0	0	0.0422	0.0725	0.1372	0.014	0	0	0	0	0	0.0072	0	0	0	0	0	0.2028	0.1502	0
S10195	0	0.0034	0.0552	0.0912	0.0804	0	0.0289	0.026	0.0116	0.0157	0.0461	0.0543	0.0088	0	0	0	0.0534	0.08	0.2202	0	0	0	0	0	0	0	0	0	0	0	0	0.0537	0.1712	0
S10196	0	0.0043	0.0361	0.1161	0.0958	0	0.0193	0.0267	0.0073	0.0176	0.0401	0.0458	0.0211	0	0	0	0.0452	0.073	0.1824	0	0	0	0	0	0	0.0029	0	0	0	0	0	0.1225	0.1439	0
S10200	0	0	0.0415	0.129	0.1453	0	0.0179	0.0241	0.012	0.0141	0.0462	0.0579	0	0	0	0	0.0465	0.0801	0.1828	0	0	0	0	0	0	0	0	0	0	0	0	0.0514	0.1512	0
S10201	0	0	0.0663	0.0994	0.0919	0	0.0286	0.0136	0.0215	0.0128	0.0431	0.0632	0	0	0	0	0.0489	0.0797	0.2959	0	0	0	0	0	0	0	0	0	0.0012	0	0	0.0101	0.1237	0
S10202	0	0.005	0.0532	0.107	0.1632	0	0.0351	0.0094	0.016	0.0058	0.0404	0.0612	0	0	0	0	0.0374	0.0719	0.1612	0	0	0	0	0	0	0	0	0	0	0	0	0.0256	0.1735	0.0341
S10205	0	0.0436	0.0264	0.0942	0.0999	0	0.0228	0.0206	0.0045	0.0162	0.0402	0.038	0.0176	0	0	0	0.0439	0.068	0.1818	0.0119	0	0	0	0	0	0	0	0	1e-04	0	0	0.0975	0.1728	0
S10211	0	0.013	0.0545	0.0877	0.0889	0	0.0054	0.0389	0.0223	0.0164	0.0353	0.0632	0.0044	0	0	5e-04	0.0764	0.0817	0.1626	0.0038	0	0	0	0	0	0.0049	0	0	0	0	0	0.0355	0.2047	0
S10221	0	5e-04	0.0531	0.1018	0.0887	0	0.0209	0.0236	0.0089	0.0116	0.04	0.0505	0.0196	0	0	0	0.0501	0.0645	0.1738	0.0106	0	0	0	0	0	0.0012	0	0	0	0	0	0.088	0.1925	0
S10222	0	0	0.0766	0.0947	0.0875	0	0.0157	0.0251	0.0095	0.0209	0.0401	0.0572	0.0082	0	0	0	0.0633	0.0741	0.2043	0	0	0	0	0	0	0	0	0	0	0	0	0.0563	0.1666	0
S10226	0	0.0336	0.0474	0.1386	0.0828	0	0.0186	0.0236	0.0168	0.0178	0.0349	0.0488	0.0067	0	0	0	0.0426	0.0669	0.1643	0.0021	0	0	0	0	0	0	0	0	0.0052	0	0	0.1162	0.1275	0.0058
S10227	0	0.0124	0.0453	0.1059	0.094	0	0.0237	0.0238	0.0091	0.0104	0.0395	0.0611	0.0034	0	0	0	0.0552	0.084	0.2081	0	0	0	0	0	0	0	0	0	0	0	0	0.0488	0.1752	0
S10228	0	0.0048	0.0372	0.1119	0.0991	0	0.0153	0.0256	0.0095	0.0145	0.0345	0.0463	0.0155	0	0	0	0.0488	0.081	0.1632	0	0	0	0	0	0	0	0	0	0	0	0	0.1024	0.1903	0
S10232	0	0	0.0856	0.0435	0.0992	0	0.0242	0.0145	0.0201	0.0268	0.0243	0.0542	0.0185	0	0	0	0.06	0.0821	0.115	0	0	0	0	0	0	0	0	0	0	0	0	0.0848	0.2369	0.0102
S10248	0	0.0364	0.0214	0.0848	0.056	0	0.0092	0.0262	0.0198	0.0293	0.0278	0.0398	0.0121	0	0.0156	0.003	0.0431	0.0626	0.1862	0.0116	0	0	0	0	0	0	0	0	0	0	0	0.1744	0.1189	0.0218
S10249	0	0.0129	0.0428	0.1878	0.08	0	0.0266	0.0192	0.0111	0.0148	0.0241	0.0485	0.0078	0	0	0	0.0512	0.0767	0.215	0.0029	0	0	0	0	0	0	0	0	0	0	0	0.0446	0.1341	0
S1025	0	0.0295	0.0401	0.1458	0.1165	0	0.0153	0.0267	0.0138	0.0149	0.0327	0.0494	0.0054	0	0	0.0011	0.036	0.0638	0.1286	0.011	0	0	0	0	0	0	0	0	0.0019	0	0	0.126	0.1212	0.0205
S10266	0	0	0.0638	0.1109	0.0934	0	0.0277	0.0175	0.009	0.013	0.0442	0.057	0.0108	0	0	0	0.0623	0.0694	0.1967	0	0	0	0	0	0	0	0	0	0	0	0	0.055	0.1694	0
S10269	0	0.0102	0.074	0.1139	0.1048	0	0.025	0.0178	0.0233	0.0106	0.0409	0.0577	0.0025	0	0	0.0044	0.035	0.0702	0.1905	0	0	0	0	0	0	0	0	0	1e-04	0	0	0.0482	0.1508	0.0199
S10272	0	0.0079	0.0469	0.0784	0.0862	0	0.023	0.0223	0.019	0.0228	0.0511	0.061	0.0034	0	0	0	0.0473	0.0802	0.2343	0.0045	0	0	0	0	0	0	0	0	0	0	0	0.0535	0.1581	0
S10273	0	0.0547	0.0402	0.1084	0.1309	0	0.0234	0.0142	0.0128	0.0058	0.0498	0.051	0	0	0	0	0.0406	0.0652	0.1841	0.0039	0	0	0	0	0	0	0	0	0.0078	0	0	0.06	0.1471	0
S10274	0	0	0.0657	0.1085	0.0969	0	0.0194	0.0318	0.0113	0.0165	0.0388	0.0553	0.0062	0	0	0	0.0517	0.0747	0.1948	0	0	0	0	0	0	0	0	0	0	0	0	0.093	0.1356	0
S1028	0	0.0394	0.0131	0.1137	0.0524	0	0.0182	0.0289	0.0035	0.0207	0.0294	0.0306	0.0095	0	0.0136	0	0.0406	0.0739	0.2038	0.0095	0	0	0	0	0	0.002	0	0	0	0	0	0.1106	0.1694	0.0171
S10280	0	0.0516	0.0018	0.1724	0.0927	0	0.0128	0.0173	0	0.0078	0.0312	0.0243	0.0169	0	0	0	0.0334	0.0713	0.1298	0.0157	0	0	0	0	0	0.0017	0	0.0029	0	0	0	0.1567	0.1391	0.0206
S10283	0	0.0361	0.0135	0.1532	0.1076	0	0.0163	0.0165	0	0.0135	0.0424	0.0334	0.0122	0	0	0.001	0.0375	0.0566	0.0872	0.0194	0	0	0	0	0	0.0023	0	0.0195	0.0017	0	0	0.1776	0.0987	0.0535
S1029	0	0.0049	0.0636	0.1062	0.1214	0	0.017	0.026	0.0097	0.0163	0.0409	0.055	0.0061	0	0	0	0.0506	0.0742	0.1492	0	0	0	0	0	0	0	0	0	0	0	0	0.076	0.1814	0.0014
S10292	0	0.0223	0.0488	0.078	0.0846	0	0.0376	0.0184	0.0176	0.0129	0.043	0.0502	0.0067	0	0	0	0.0428	0.0749	0.1391	0	0.0028	0	0	0	0	0	0	0	0	0	0	0.1554	0.165	0
S10294	0	0.027	0.0423	0.099	0.0984	0	0.0182	0.0225	0.0033	0.0211	0.0345	0.0422	0.0173	0	0	0	0.0494	0.0716	0.1562	0	0	0	0	0	0	0.0031	0	0	0	0	0	0.1125	0.1557	0.0259
S10302	0	0.0224	0.0401	0.0882	0.0907	0	0.0325	0.0252	0.0068	0.013	0.0472	0.0555	0.0097	0	0	0	0.0484	0.0762	0.1608	0	0	0	0	0	0	0	0	0	0	0	0	0.0921	0.1521	0.0392
S10303	0	0	0.0612	0.1169	0.1413	0	0.0241	0.0089	0.0174	0.0161	0.0439	0.0498	3e-04	0	0	0	0.0448	0.0681	0.1752	0.0015	0	0	0	0	0	0	0	0	0	0	0	0.0718	0.1586	0
S10323	0	5e-04	0.0672	0.1126	0.1051	0	0.0336	0.018	0.0164	0.0118	0.0484	0.0535	0.0048	0	0	0	0.0465	0.0763	0.167	0	0	0	0	0	0	0	0	0	0.0025	0	0	0.0803	0.1553	0
S10326	0	0.0294	0.0343	0.1533	0.1134	0	0.0234	0.0225	0.0153	0.0091	0.0436	0.0496	0.0062	0	0	8e-04	0.0353	0.0624	0.1776	0.0103	0	0	0	0	0	0	0	0	0.0054	0	0	0.0795	0.1288	0
S10328	0	0.0076	0.0388	0.0971	0.1766	0	0.0245	0.0126	0.0187	0.0106	0.0327	0.0515	0.0078	0	0	0	0.0409	0.0513	0.1427	0.0015	0	0	0	0	0	0	0	0	0	0	0	0.094	0.1413	0.0498
S10329	0	0.0368	0.031	0.132	0.0972	0	0.0188	0.0221	0.0135	0.0086	0.0406	0.051	0.0076	0	0	0	0.0324	0.0664	0.1463	0.0072	0	0	0	0	0	0	0	0	0.004	0	0	0.1075	0.1549	0.0222
S10336	0	0.0165	0.0497	0.1277	0.1709	0	0.0268	0.0152	0.0216	0.0155	0.0279	0.0479	0.0067	0	0	0	0.0431	0.0761	0.1587	5e-04	0	0	0	0	0	0	0	0	0	0	0	0.0362	0.155	0.004
S10340	0	0.0388	0.0311	0.0948	0.0732	0	0.0232	0.0209	0.0173	0.0126	0.0321	0.0531	0	0	0	0.0024	0.047	0.0644	0.1775	0.0023	0	0	0	0	0	0	0	0	0.001	0	0	0.1048	0.2034	0
S10347	0	0	0.0655	0.0783	0.1184	0	0.0355	0.0092	0.0126	0.0215	0.0441	0.0656	0.0016	0	0	0	0.07	0.0717	0.1707	0	0	0	0	0	0	0	0	0	0	0	0	0.0561	0.1793	0
S10353	0	0.0184	0.0641	0.1201	0.0812	0	0.031	0.0102	0.0239	0.0164	0.0322	0.0557	0.0073	0	0	0	0.0416	0.0788	0.1691	0	0	0	0	0	0	0	0	0	0	0	0	0.0898	0.1268	0.0334
S10356	0	0.0062	0.0698	0.116	0.0938	0	0.0259	0.0146	0.0116	0.0114	0.0403	0.0666	0.0032	0	0	0	0.0576	0.0666	0.1367	0	0	0	0	0	0	0	0	0	0	0	0	0.0948	0.1853	0
S10358	0	0.0129	0.0392	0.1476	0.0885	0	0.0294	0.0186	0.0114	0.0135	0.0405	0.0564	0.0076	0	0	0	0.0392	0.0743	0.1727	0.0037	0	0	0	0	0	0	0	0	0.0049	0	0	0.0813	0.1543	0.0041
S10365	0	0.0252	0.0327	0.112	0.0963	0	0.0204	0.0205	0.0129	0.0113	0.0504	0.0584	0.002	0	0	0	0.0421	0.0787	0.2017	0	0	0	0	0	0	0	0	0	0	0	0	0.0844	0.1509	0
S1037	0	0.0226	0.0262	0.0901	0.0952	0	0.0233	0.0159	0.0128	0.01	0.0372	0.0477	0.0098	0	0	0	0.0505	0.0621	0.0915	0.0046	0	0	0	0	0	0	0	0	0	0	0	0.1958	0.154	0.0508
S10373	0	0.0221	0.0456	0.0931	0.0912	0	0.0242	0.0247	0.0124	0.0095	0.0428	0.0585	0.0099	0	0	0	0.053	0.0625	0.1562	0	0	0	0	0	0	0	0	0	0	0	0	0.1287	0.1656	0
S10374	0	0.017	0.068	0.0688	0.0611	0	0.0426	0.0278	0.0196	0.0219	0.0246	0.0603	0.006	0	0	0	0.0756	0.0819	0.1913	0	0	0	0	0	0	0	0	0	0	0	0	0.0653	0.1682	0
S10375	0	0	0.0492	0.1309	0.1221	0	0.0225	0.0152	0.0193	0.0145	0.0387	0.0429	0.01	0	0	0	0.0431	0.067	0.1844	0.0048	0	0	0	0	0	0	0	0.0047	0	0	0	0.0698	0.161	0
S10377	0	0	0.0841	0.0483	0.0935	0	0.0243	0.0217	0.0143	0.0186	0.0361	0.0603	0.017	0	0	0	0.091	0.0864	0.1582	0	0.0054	0	0	0	0	0	0	0	0	0	0	0.009	0.2319	0
S10378	0	0.0231	0.0489	0.1183	0.0998	0	0.0202	0.0155	0.006	0.0106	0.0338	0.0369	0.0183	0	0	0	0.041	0.0614	0.1733	0.0084	0	0	0	0	0	0	0	0.0043	0	0	0	0.1233	0.1327	0.0242
S10390	0	0	0.0811	0.0459	0.1044	0	0.0476	0.0012	0.0279	0.0176	0.0457	0.0739	8e-04	0	0	0	0.0625	0.0869	0.1765	0	0	0	0	0	0	0	0	0	0	0	0	0.0269	0.2011	0
S10391	0	0.0287	0.0468	0.1107	0.0873	0	0.0403	0.0317	0.0136	0.0182	0.0431	0.0667	0.0113	0	0	0	0.0622	0.0887	0.1536	0	2e-04	0	0	0	0	0	0	0	0	0	0	0.0297	0.1672	0
S10393	0	0.0169	0.0254	0.0947	0.0921	0	0.016	0.0284	0.0074	0.0278	0.0346	0.0464	0.0144	0	0	0	0.0409	0.0876	0.1837	0.0037	0	0	0	0	0	0.0014	0	0	0	0	0	0.0684	0.186	0.024
S10400	0	0	0.0631	0.1377	0.0895	0	0.0261	0.0193	0.011	0.0074	0.0468	0.0565	0.0064	0	0	0	0.0526	0.0758	0.1762	0	0	0	0	0	0	0	0	0	0	0	0	0.0677	0.1639	0
S10401	0	0.0038	0.0869	0.1191	0.1043	0	0.0347	0.014	0.0185	0.0047	0.0307	0.0596	0.0015	0	0	0	0.0618	0.0697	0.1574	0	0	0	0	0	0	0	0	0	0	0	0	0.0225	0.1921	0.0186
S10406	0	0.001	0.0545	0.1081	0.0709	0	0.027	0.0262	0.0246	0.0252	0.0342	0.062	0.0059	0	0	0	0.0509	0.0917	0.2398	0	0	0	0	0	0	0	0	0	0	0	0	0.013	0.1651	0
S10408	0	0.0102	0.0584	0.1109	0.1252	0	0.0269	0.0095	0.0144	0.0073	0.0354	0.0561	0.0143	0	0	0	0.052	0.0626	0.1851	0	0	0	0	0	0	0	0	0	0	0	0	0.0677	0.1607	0.0033
S10409	0	0.0154	0.041	0.1209	0.0931	0	0.0109	0.0275	0.0098	0.0236	0.0312	0.0389	0.0171	0	0	0	0.0494	0.0664	0.1455	0.0054	0	0	0	0	0	0.0062	0	0	0	0	0	0.1321	0.1504	0.0152
S10418	0	0.0117	0.058	0.048	0.0944	0	0.0358	0.0163	0.0312	0.0151	0.0286	0.0781	0	0	0	0	0.072	0.1027	0.2382	0	0	0	0	0	0	0	0	0	0	0	0	0.0066	0.1634	0
S10431	0	0	0.05	0.093	0.1081	0	0.034	0.0141	0.0069	0.013	0.048	0.0644	0	0	0	0	0.0507	0.0816	0.1753	0	0	0	0	0	0	0	0	0	0	0	0	0.1024	0.1584	0
S10438	0	0.0078	0.0484	0.1028	0.1013	0	0.0236	0.0242	0.0053	0.0135	0.0446	0.0559	0.0041	0	0	0	0.0579	0.0774	0.1712	0	0	0	0	0	0	0	0	0	0	0	0	0.0861	0.1757	0
S10439	0	0.0127	0.0458	0.1594	0.0999	0	0.0221	0.0211	0.0068	0.0098	0.0415	0.0396	0.0226	0	0	0	0.0424	0.0757	0.1728	0	0	0	0	0	0	0	0	0	0	0	0	0.0784	0.1492	0
S10441	0	0.0167	0.0373	0.1822	0.1139	0	0.0262	0.0155	0.0147	0.0122	0.0436	0.0391	0.0041	0	0	0	0.03	0.0911	0.179	0.0033	0	0	0	0	0	0	0	0	0	0	0	0.0365	0.1544	0
S10442	0	0.0133	0.044	0.1275	0.1168	0	0.0221	0.0222	0.0085	0.0056	0.0366	0.0541	0.0094	0	0	0	0.0601	0.076	0.1659	0	0	0	0	0	0	0	0	0	0	0	0	0.0879	0.1501	0
