Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
average.K	0	0	0	0	0	0	0	0	0	0	1.78150688121148	0	0	0	0.107473425207116	0	4.51463292743337	0	-0.629893527583798	0	0	0	0	0	0	0	0	0	0	2.8949957232852	0	0	0	0
average.L	2.05559455876663	0	1.68317680837412	0	0	0	4.92352147492021	0	0	0	0	0	2.82891882987252	0	0	0	0	0	0	0	3.30228013295023	0	0.63311959878586	1.31305050810862	1.30993161001214	0	1.25114181347907	0	0	0	0	3.7000461544481	0	0
stdev.A	0	0	0	0	0	0.0468854500430329	0.207493406314172	0.349234009160382	0	0	0	0	0	0	0	0	0.113160436590032	0	0	0.0108414403295281	0.322335053884482	0	0	0	0.0268026611630141	0	0.0946251943955859	0	0	0	0	0	0	0
stdev.B	0.128557521302215	0	0	0	0	0	0.0939747975072348	0	0	0	0	0	0	0.0569413604798084	0.0252556882968818	0	0.0671216539578737	0	0	0	0.0871461306020022	0	0	0	0.0571782448792916	0	0.104776793519834	0	0	0.0276262252046938	0	0	0	0
stdev.C	0.358198370645907	0	0	0	0	0.0156079349490645	0.0975638718339455	0.101150360522241	0.248990721181399	0.131159393012064	0.206885387585971	0	0	0.0344161869601846	0	0.0286446904000427	0.0932689601216617	0	0	0.0314503068530518	0.139785373041636	0	0.0542112942192185	0.288151933054731	0.0242534182641213	0.076378406312593	0.0604711657902436	0.0734105087629693	0	0.0327331883229044	0.243331471130314	0	0	0
stdev.D	0	0	0	0	0	0	0.147223628018841	0	0	0	0.00801110166916478	0	0	0	0	0	0.124388143405079	0	0	0.0453184236955111	0	0	0	0	0	0	0.0559748637421828	0	0	0	0	0.0262367545099876	0	0
stdev.E	0.263338627948754	0	0	0	0	0	0	0	0	0	0	0	0	0.0361521261771349	0.306305009896281	0	0	0	0	0	0	0	0	0	0.084362809657336	0	0	0.0611367699321922	0	0	0	0.097616953135604	0	0
stdev.F	0	0	0	0	0	0.0306706153536165	0.0801273668900489	0	0	0	0	0	0	0.0306711393147458	0	0	0.0575840552297601	0	0	0	0.26479980841948	0	0	0	0.0253134627590339	0	0.0224835609806687	0.0315930820527323	0	0.0268591503645681	0.132564112229808	0	0	0
stdev.G	0	0	0.0732337594828464	0.126756427965579	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117037240043173	0.193263403730303	0	0	0	0	0	0	0	0	0	0	0	0	0.133259839415678	0	0
stdev.H	0.190823645837131	0	0	0.0986610912778651	0	0.028638972410029	0.0848358054963065	0.249213088457623	0.0461272160372085	0.0589236955726125	0	0.0996935604611114	0.0941354388268993	0.0408017683190938	0.199988112196428	0.0404182253808705	0.0283942771650338	0.0914145929384534	0	0.0259167147724	0.101853307450319	0.205300025392455	0.0709358901240803	0.202338416447752	0.102062851967727	0.0478016571018101	0.0642436762797575	0	0.120633108554251	0.0625820580348848	0	0	0	0
stdev.I	0.172734941917872	0	0.126365544545276	0.0733664005171553	0	0.0271013228995401	0.0718983143756292	0.288882708722094	0.0563897313062958	0.0864825530261611	0.090635936886734	0.125026750718206	0	0.0427699530503374	0.211536206411226	0.0366737204742544	0.0735513844166289	0.093984450088512	0.247729282332406	0.0482436299424839	0.230435093161596	0.205922824322296	0.0896661765415658	0.0829958032735254	0.106039489211834	0.0293730509853809	0.0412345682627239	0.0216038835507309	0.19045119851842	0.0561511941132449	0.000361688024258858	0.163930226966685	0	0
stdev.J	0.149456306336351	0	0	0	0	0.0124944116272148	0.0462819112622073	0.116797939610618	0.199142840721153	0.0636658724430779	0.314955348696992	0.0977838408773782	0	0.022398881048098	0.106347453164989	0	0.0884726649248236	0	0.22305807802767	0.0263971959084576	0.121754737545432	0.106856435142071	0.0136056027099972	0.0897894006852697	0.0137148783748875	0.0397415402987856	0.0311019217319508	0.0542090213432819	0.0466288974703288	0.0207651775104736	0.135023765927441	0.120886229830249	0	0
stdev.K	0	0	0	0	0	0	0	0	0	0	0.190565644745078	0	0	0	0.186149432922179	0	0.0487387405976587	0	0.216292300708458	0	0	0	0	0	0	0	0	0	0	0.0309723801202606	0	0	0	0
stdev.L	0.137118867335635	0	0.0928218008353119	0	0	0	0.0753244010334236	0	0	0	0	0	0.117571998389166	0	0	0	0	0	0	0	0.15074973231808	0	0.0490467117322451	0.11262344989711	0.00938102067803205	0	0.0247885354264142	0	0	0	0	0.0636044528534768	0	0
