naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
S10111	0	0.0587	0.1386	0	0.2047	0	0.201	0.3363	0.0402	0	0	0	0	0	0	0	0	0	0.0062	0.0143
S10116	0.0372	0	0.1412	0.0235	0.0641	0	0.1007	0.2659	0.3036	0.0096	0	0	0	0	0	0	0	0	0	0.0541
S10119	0	0.0149	0.098	0	0.2106	0	0.2145	0.2708	0.1082	0	0	0	0	0	0	0	0	0	0.0066	0.0764
S10121	0.0189	0	0.1314	0	0.2909	0	0.2505	0.1882	0.0702	0	0	0	0	0	0	0	0	0	7e-04	0.0492
S10130	0.0064	0	0.137	0	0.1898	0	0.3384	0.186	0.0631	0	0	0	0	0	0	0	0	0	0.0105	0.0688
S10140	0.0309	0.0432	0.1746	0	0.2016	0	0.3548	0.1252	0	0	0	0	0	0	0.036	0	0	0	0.0283	0.0055
S10142	0.0259	0.0251	0.1341	0	0.3857	0	0.1334	0.1849	0	0	0	0	0	0	0.0577	0	0	0	0	0.0531
S10150	0.0119	0	0.1342	0.0022	0.113	0	0.5111	0.0399	0.121	0	0	0	0	0	0	0	0	0	0.0103	0.0564
S10155	0.0112	0	0.1536	0	0.1996	0	0.2191	0.292	0.0568	0	0	0	0	0	0.0284	0	0	0	0.0027	0.0366
S1016	0	0.0345	0.1342	0	0.2791	0	0.2774	0.2072	0	0	0	0	0	0	0.0138	0	0	0	0	0.0538
S10163	0.0594	0	0.1882	0.0023	0	0	0.2895	0.1913	0.2276	0	0	0	0	0	0	0	0	0	0	0.0417
S10167	0	0	0.1127	0	0.1692	0	0.2715	0.1403	0.2006	0.0135	0	0	0	0	0.0063	0	0	0	0.0134	0.0725
S10168	0.0293	0.0056	0.0948	0	0.2972	0	0.182	0.1888	0.1215	0	0	0	0	0	0.0325	0	0	0	0	0.0483
S10173	0	0.0375	0.0837	0	0.1577	0	0.1958	0.316	0.1725	0	0	0	0	0	0	0	0	0	0	0.0367
S10175	0	0.038	0.1108	0	0.2749	0	0.2616	0.208	0.02	0	0	0	0	0	0.0248	0	0	0	0.0173	0.0446
S10179	0	0	0.1542	0	0.2338	0	0.1298	0.2887	0.1152	0	0	0	0	0	0.0548	0	0	0	0.0035	0.02
S10186	0.0194	0.0216	0.1934	0	0.2341	0	0.0597	0.3119	0.0834	0	0	0	0	0	0	0	0	0	0.0157	0.0606
S1019	0.0106	0.0402	0.1585	0	0.2098	0	0.1689	0.2243	0.0849	0	0	0	0	0	0.0374	0	0	0	0.0164	0.049
S10190	0	0	0.1127	0	0.2322	0	0.2026	0.3444	0.0588	0	0	0	0	0	0.0056	0	0	0	0	0.0437
S10195	0.0028	0	0.1538	0	0.1873	0	0.3404	0.2198	0.0304	0	0	0	0	0	0	0	0	0	5e-04	0.0651
S10196	0	0	0.1565	0	0.2342	0	0.2713	0.2459	0.0242	0	0	0	0	0.0016	0.0258	0	0	0	0.0057	0.0349
S10200	0	0.0197	0.1757	0	0.2756	0	0.3013	0.1643	0	0	0	0	0	0	0.0199	0	0	0	0.0104	0.0331
S10201	0.0155	0	0.1366	0	0.2079	0	0.5322	0.0425	0	0	0	0	0	0	0	0	0	0	0.0251	0.0401
S10202	0.0303	0	0.1822	0	0.1633	0	0.2642	0.1468	0.1691	0	0	0	0	0	0.0022	0	0	0	0	0.0419
S10205	0.0622	0	0.1138	0	0.1804	0	0.259	0.2899	0.0478	0	0	0	0	0	0.0096	0	0	0	0.0043	0.033
S10211	0	0	0.1128	0	0.2139	0	0.2	0.2637	0.06	0	0	0	0	0	0	0	0	0	0.0443	0.1053
S10221	0	0.0039	0.1429	0	0.1898	0	0.2616	0.2419	0.0809	0	0	0	0	0	0.0276	0	0	0	0.0026	0.0488
S10222	0	0.0238	0.1187	0	0.2398	0	0.3304	0.1587	0.0209	0	0	0	0	1e-04	0.0145	0	0	0	0.0236	0.0695
S10226	0.0427	0.0244	0.1212	0	0.2538	0	0.3278	0.2044	0	0	0	0	0	0	0	0	0	0	0.0012	0.0244
S10227	0.0059	0.0076	0.1613	0	0.1867	0	0.2726	0.1827	0.0454	0	0	0	0	0	0.0683	0	0	0	0.0229	0.0466
S10228	0	0.0068	0.1196	0	0.2063	0	0.2841	0.2639	0.0591	0	0	0	0	0	0	0	0	0	0.0213	0.0391
S10232	0.0068	0	0.0446	0	0.1296	0	0.1714	0.3954	0.1656	0	0	0	0	0	0	0	0	0	0.0178	0.0688
S10248	0	0	0.0443	0	0.3031	0	0.2827	0.2948	0	0	0	0	0	0	0.0014	0	0	0	0	0.0738
S10249	0	0.0337	0.3436	0	0.1113	0	0.3488	0.1347	0	0	0	0	0	0	0	0	0	0	0.0183	0.0095
S1025	0	0.0236	0.1481	0	0.3126	0	0.1769	0.2523	0.0109	0	0	0	0	0	0.0326	0	0	0	0.0023	0.0409
S10266	0.0466	0	0.162	0	0.1312	0	0.3213	0.2059	0.0713	0	0	0	0	0	0	0	0	0	0	0.0617
S10269	0	0.1049	0.127	0	0.2269	0	0.3028	0.1596	0.0317	0	0	0	0	0.0031	0	0	0	0	0	0.044
S10272	0	0	0.0781	0	0.3079	0	0.3793	0.1323	0.0044	0	0	0	0	0	0	0	0	0	0.024	0.074
S10273	0.0613	0	0.1265	0	0.2201	0	0.3694	0.1702	0	0	0	0	0	0	0.0151	0	0	0	0.007	0.0304
S10274	0	0.0137	0.1446	0	0.2303	0	0.2765	0.2048	0.0602	0	0	0	0	0	0	0	0	0	0.006	0.0638
S1028	0	0	0.1388	0	0.2727	0	0.2449	0.2423	0	0	0	0	0	0	0.0631	0.0047	0	0	0	0.0335
S10280	0.0043	0.0159	0.1852	0	0.233	0	0.1868	0.259	0	0	0	0	0	0	0.105	0	0	0	0	0.0108
S10283	0	0.0493	0.1844	0	0.2573	0	0.1194	0.2948	0.0315	0	0	0	0	0	0.0052	0	0	0	0.0191	0.039
S1029	2e-04	0.0435	0.1323	0	0.2414	0	0.2547	0.2056	0.0608	0	0	0	0	0	0	0	0	0	0.0189	0.0427
S10292	0.0021	0.0341	0.0855	0	0.2143	0	0.1828	0.2634	0.1294	0	0	0	0	0	0	0	0	0	0.0152	0.0732
S10294	0	0	0.1286	0	0.2885	0	0.2105	0.1902	0.0864	0	0	0	0	0	0.0323	0	0	0	0.0149	0.0487
S10302	0	0	0.1214	0	0.247	0	0.2568	0.2246	0.0912	0	0	0	0	0	0	0	0	0	0	0.059
S10303	0.0035	0	0.1325	0	0.1939	0	0.2832	0.2026	0.1406	0	0	0	0	0	0	0	0	0	0	0.0437
S10323	0.0211	0.0046	0.1522	0	0.2106	0	0.2697	0.2027	0.0622	0	0	0	0	0	0	0	0	0	0.0208	0.056
S10326	0	0.0039	0.1675	0	0.3098	0	0.2667	0.1563	0	0	0	0	0	0	0.0502	0	0	0	0.0139	0.0318
S10328	0.0327	0	0.093	0	0.2082	0	0.2366	0.1429	0.2248	0	0	0	0	0	0.0147	0	0	0	0.0087	0.0384
S10329	0	0.0671	0.1356	0	0.2569	0	0.229	0.2366	0.0367	0	0	0	0	0	0	0	0	0	0	0.038
S10336	0.0288	0.0107	0.182	0	0.2597	0	0.2626	0.1644	0.017	0	0	0	0	0	0.0051	0	0	0	0.0235	0.0464
S10340	0.0272	0.0373	0.1192	0	0.2089	0	0.2832	0.2506	0.0369	0	0	0	0	0	0	0	0	0	0.006	0.0308
S10347	0.0812	0	0.1108	0.0279	0.0522	0	0.2444	0.187	0.1829	0	0	0	0	0	0	0	0	0	0.022	0.0916
S10353	0.0487	0	0.1376	0	0.2281	0	0.2526	0.2246	0.0455	0	0	0	0	0	0.0116	0	0	0	0	0.0513
S10356	0.0923	0	0.1305	0	0.15	0	0.2093	0.2737	0.0684	0	0	0	0	0	0	0	0	0	0.01	0.0658
S10358	0	0.0219	0.1813	0	0.2557	0	0.2683	0.2182	0	0	0	0	0	0	0.0144	0	0	0	0.0159	0.0244
S10365	0	0	0.1688	0	0.2398	0	0.3202	0.2107	0	0	0	0	0	0	0.0107	0	0	0	0.0164	0.0333
S1037	0.013	0.0111	0.0829	0	0.214	0	0.1429	0.3376	0.1567	0	0	0	0	0	0	0	0	0	0	0.0418
S10373	0	0.016	0.1321	0	0.193	0	0.2173	0.256	0.1197	0	0	0	0	0	0	0	0	0	7e-04	0.0652
S10374	0	0	0.079	0	0.2076	0	0.244	0.2066	0.1222	0	0	0	0	0	0	0	0	0	0.0566	0.084
S10375	0	0	0.159	0	0.1684	0	0.3137	0.2295	0.0886	0	0	0	0	0	0	0	0	0	0	0.0408
S10377	0	0	0.1059	0.0568	0.0359	0	0.1947	0.1274	0.3107	0.0035	0	0	0	0	0	0	0	0	0.0132	0.1519
S10378	0	0.0086	0.1208	0	0.3057	0	0.2426	0.242	0.029	0	0	0	0	0	0.0117	0	0	0	0	0.0396
S10390	0.0386	0	0.1067	0.0549	0.0341	0	0.2388	0.1946	0.2243	0	0	0	0	0	0	0	0	0	0	0.1081
S10391	0	0.0147	0.1558	0	0.2385	0	0.1748	0.2329	0.0132	0.0115	0	0	0	0	0	0	0	0.0194	0.0318	0.1074
S10393	0	0	0.1238	0	0.2439	0	0.242	0.1969	0.0683	0	0	0	0	0	0	0.032	0.0106	0	0.0068	0.0757
S10400	0.0152	0.0137	0.249	0	0.1663	0	0.2475	0.2333	0.0147	0	0	0	0	0	0	0	0	0	0.0088	0.0514
S10401	0.0725	0	0.1982	0.0196	0.1063	0	0.2325	0.1656	0.1316	0.004	0	0	0	0	0	0	0	0	0	0.0697
S10406	0	5e-04	0.1733	0	0.2133	0	0.3933	0.1313	0	0	0	0	0	0	0	0	0	0	0.0245	0.0638
S10408	0.0596	0	0.1642	0	0.122	0	0.3154	0.1646	0.1375	0	0	0	0	0	0	0	0	0	2e-04	0.0365
S10409	0	0	0.1539	0	0.1924	0	0.2087	0.2443	0.1341	0	0	0	0	0	0.0067	0	0	0	0	0.06
S10418	0.0461	0	0.0646	0.0579	0.1158	0	0.3796	0.09	0.0665	0	0	0	0	0.0354	0	0	0	0	0.0207	0.1233
S10431	0	0.0066	0.1135	0	0.2202	0	0.27	0.2928	0.0089	0	0	0	0	0	0	0	0	0	0.0146	0.0734
S10438	0	0.0362	0.1577	0	0.2256	0	0.2585	0.1999	0.0685	0	0	0	0	0	0.0088	0	0	0	0.0041	0.0406
S10439	0	0.0151	0.2452	0	0.215	0	0.2681	0.1864	0.0398	0	0	0	0	0	0	0	0	0	0	0.0305
S10441	0	0.02	0.2616	0	0.2338	0	0.3104	0.1318	0	0	0	0	0	0	0	0	0	0	0.0207	0.0217
S10442	0.0057	0.0145	0.2243	0	0.1618	0	0.2732	0.216	0.0503	0	0	0	0	0	0	0	0	0	0.0175	0.0366
S1046	0.0166	0.0256	0.1753	0	0.1652	0	0.3793	0.1862	0	0	0	0	0	0	0.0246	0	0	0	0	0.0271
S10478	0.0368	0.0028	0.265	0	0.1503	0	0.4144	0.0707	0	0	0	0	0	0	0.0102	0	0	0	0.0198	0.03
S10480	0.1144	0.0193	0.1082	0	0.2434	0	0.154	0.2578	0.0118	0	0	0	0	0	0	0	0	0	0.0094	0.0816
S10484	0.0557	0	0.2354	0	0.1549	0	0.2854	0.181	0.0129	0	0	0	0	0.0017	0	0	0	0	0.0246	0.0485
S10492	0	0.0129	0.1908	0	0.1364	0	0.1622	0.2767	0.1685	0	0	0	0	0	0.0032	0	0.0032	0	0.0124	0.0337
S10496	0	0.0651	0.106	0	0.3378	0	0.2238	0.2293	0	0	0	0	0	0	0.0151	0	0	0	0	0.0229
S10510	0	0.0293	0.1562	0	0.2241	0	0.23	0.2301	0.0323	0	0	0	0	0	0.0067	0	0	0	0.0248	0.0664
S10513	0	0	0.2129	0	0.2212	0	0.2909	0.1904	0.0152	0	0	0	0	0	0.0362	0	0	0	0	0.0331
S10516	0.0352	0.0025	0.1909	0	0.2589	0	0.2123	0.2123	0	0	0	0	0	0	0.0025	0	0	0	0.0214	0.064
S10534	0	0.0414	0.144	0	0.2968	0	0.2389	0.2374	0.008	0	0	0	0	0	0	0	0	0	0.0087	0.0248
S10535	0	0	0.0966	0	0.3049	0	0.1791	0.3086	0.0133	0	0	0	0	0	0.0015	0.0202	0	0	0	0.0757
S10537	0	0.0414	0.2437	0	0.2095	0	0.2437	0.1924	0.0119	0	0	0	0	0	0.0284	0	0	0	0.0042	0.0247
S1054	0.0208	0.0629	0.156	0	0.2223	0	0.1737	0.2517	0.0454	0	0	0	0	0	0	0	0	0	0	0.0671
S10543	0.0048	0.0546	0.091	0	0.2945	0	0.2799	0.1811	0.0393	0	0	0	0	0	0.0064	0	0	0	0.004	0.0444
S10546	0	0.0369	0.1442	0	0.2922	0	0.2434	0.1811	0.0256	0	0	0	0	0	0.0164	0	0	0	0	0.0602
S1055	0.0062	0.0086	0.1708	0	0.1983	0	0.4044	0.1267	0.0153	0	0	0	0	0	0	0	0	0	0.0077	0.062
S10551	0.0691	6e-04	0.1926	0	0.1553	0	0.2362	0.2172	0.0645	0	0	0	0	0	0	0	0	0	0.0077	0.0568
S10552	0.0289	0	0.1795	0	0.2043	0	0.3032	0.1403	0.0308	0	0	0	0	0	0	0	0	0	0.0258	0.0872
S10555	0	0	0.1142	0	0.2338	0	0.1961	0.1386	0.2612	0	0	0	0	0	0.0249	0	0	0	0	0.0313
S10559	0	0	0.2246	0	0.2756	0	0.2091	0.1952	0	0	0	0	0	0	0.0424	0	0	0	0.016	0.0371
S1056	0.0025	0.0744	0.137	0	0.1805	0	0.2362	0.268	0.06	0	0	0	0	0	0	0	0	0	0.01	0.0313
S10563	0.0255	0.0179	0.1694	0	0.1259	0	0.2863	0.1934	0.1258	0	0	0	0	0	0.0104	0	0	0	0.0133	0.032
S10574	0	0.0046	0.1429	0	0.3064	0	0.1803	0.2804	0	0	0	0	0	0	0.0441	0	0	0	0	0.0414
S10576	0	0	0.1023	0	0.2325	0	0.4076	0.1574	0.0217	0	0	0	0	0	0	0	0	0	0.0148	0.0637
S10578	0	0.0177	0.1658	0	0.2656	0	0.3088	0.1364	0.0304	0	0	0	0	0	0	0	0	0	0.0162	0.059
S10579	0	0	0.0744	0	0.314	0	0.3358	0.1722	0	0	0	0	0	0	0.0428	0	0	0	0.0174	0.0433
S10582	0.012	0.0216	0.1392	0	0.2701	0	0.3411	0.1647	0	0	0	0	0	0	0.0206	0	0	0	0.0082	0.0224
S1059	0.0081	0.0455	0.1749	0	0.1926	0	0.2731	0.1644	0.1068	0	0	0	0	0	0.0076	0	0	0	0.007	0.02
S10599	0	0	0.1977	0	0.2332	0	0.3372	0.1936	0	0	0	0	0	0	0	0	0	0	0	0.0384
S10611	0	0.0209	0.1454	0	0.2802	0	0.2603	0.2421	0	0	0	0	0	0	0.012	0	0	0	0.0022	0.0369
S10614	0.015	0	0.2178	0	0.1697	0	0.3742	0.1893	0.0069	0	0	0	0	0	0	0	0	0	0.0033	0.0239
S10624	0	0.1245	0.1685	0	0.2311	0	0.1844	0.1775	0.0403	0	0	0	0	0	0	0	0	0	0.0249	0.0489
S10632	0	0.0273	0.1451	0	0.1971	0	0.2758	0.1892	0.0625	0	0	0	0	0	0	0	0	0	0.0197	0.0833
S10634	0	0.0753	0.0752	0	0.2729	0	0.2712	0.2564	0	0	0	0	0	0	0	0	0	0	0.0126	0.0365
S10638	0	0.0043	0.206	0	0.2171	0	0.2682	0.2506	0.0232	0	0	0	0	0	0	0	0	0	0	0.0307
S10644	0	0.0049	0.1351	0	0.2129	0	0.2158	0.3183	0.0732	0	0	0	0	0	0	0	0	0	0	0.0399
S10649	0	0	0.0733	0	0.2876	0	0.4397	0.1233	0	0	0	0	0	0	0.0486	0	0	0	0.004	0.0235
S10652	0.0324	0.0099	0.1113	0	0.2525	0	0.3848	0.1297	0	0	0	0	0	0	0	0	0	0	0.0269	0.0524
S10654	0	0.041	0.1216	0	0.3445	0	0.2357	0.1961	0	0	0	0	0	0	0.0138	0	0	0	0.0113	0.036
S10655	0	0.0106	0.1264	0	0.2743	0	0.2968	0.1962	0.0091	0	0	0	0	0	0.0393	0	0	0	0.0024	0.0449
S10656	0	0	0.0703	0	0.3421	0	0.248	0.2622	0.0218	0	0	0	0	0	0.0231	0	0	0	0	0.0325
S10657	0	0.0237	0.1501	0.0043	0.1315	0	0.2512	0.1564	0.1803	0	0	0	0	0	0	0	0	0	0.0251	0.0773
S10658	0	0.0266	0.1036	0	0.2691	0	0.308	0.2226	0.0404	0	0	0	0	0	0	0	0	0	0	0.0297
S10660	0	0.0026	0.1454	0	0.2414	0	0.086	0.2012	0.2195	0	0	0	0	0	0	0	0	0	0.0245	0.0794
S10661	0	0.0738	0.0888	0	0.2597	0	0.2133	0.3012	0.0214	0	0	0	0	0	0	0	0	0	0	0.0418
S10676	0	0.0158	0.2268	0	0.3258	0	0.2633	0.0768	0	0	0	0	0	0	0.0606	0	0	0	0	0.0309
S1068	0.039	0.033	0.1776	0	0.2086	0	0.1885	0.2483	0.0467	0	0	0	0	0	0.0116	0	0	0	0.0193	0.0275
S10681	0	0.0099	0.1297	0	0.2375	0	0.2952	0.1379	0.0708	0	0	0	0	0	0.0124	0	0	0	0.0186	0.088
S10686	0.006	0	0.1137	0	0.2659	0	0.2708	0.1692	0.0289	0.0173	0	0	0	0	0	0	0	0	0.0283	0.1
S10688	0.0086	0.0091	0.1348	0	0.2295	0	0.2035	0.3931	0	0	0	0	0	0	0.0166	0	0	0	0	0.0049
S10690	0.0052	0.017	0.183	0.0325	0.1989	0	0.1843	0.1594	0.1161	0	0	0	0	0	0	0	0	0	0.0178	0.0858
S10698	0	0.0338	0.1267	0	0.2713	0	0.1992	0.3008	0	0	0	0	0	0	0.0213	0	0	0	0	0.0468
S107	0	0.046	0.0945	0	0.1837	0	0.2651	0.2339	0.1385	0	0	0	0	0	0.0048	0	0	0	0	0.0334
S10703	0	0	0.1647	0	0.3391	0	0.1823	0.2284	0.0134	0	0	0	0	0	0.0067	0	0	0	0.0343	0.031
S10726	0	0.0235	0.1369	0	0.2145	0	0.2391	0.2818	0.039	0	0	0	0	0	0	0	0	0	0	0.0652
S10729	0	0	0.2184	0	0.1851	0	0.2113	0.1852	0.0887	0.0098	0	0	0	0	0	0	0	0	0.0323	0.0692
S10733	0	0	0.1734	0	0.3005	0	0.2471	0.2438	0	0	0	0	0	0	0.0051	0	0	0	0	0.0301
S10734	0	0.0331	0.1936	0	0.1081	0	0.1352	0.2455	0.1865	7e-04	0	0	0	0	0	0	0	0	0.024	0.0733
S10735	0.0142	0.0583	0.1535	0	0.204	0	0.2626	0.2191	0.0385	0	0	0	0	0	0	0	0	0	0	0.0498
S10740	0	0.0216	0.3015	0	0.0398	0	0.312	0.1697	0.115	0	0	0	0	0	0	0	0	0	0.0232	0.0174
S10745	0.0136	0.0396	0.205	0	0.2354	0	0.3703	0.0879	0	0	0	0	0	0	0.0058	0	0	0	0.0188	0.0237
S10748	0.0654	0.0066	0.1816	0	0.1819	0	0.211	0.269	0.0292	0	0	0	0	0	0	0	0	0	0	0.0553
S10753	0.0185	0.0296	0.2312	0	0.0927	0	0.2934	0.243	0.0816	0	0	0	0	0	0	0	0	0	0.0088	0.0012
S10756	0	0.0049	0.1238	0	0.2981	0	0.2709	0.2417	0	0	0	0	0	0	0.0327	0	0	0	0	0.0279
S10757	0	0.038	0.0845	0	0.216	0	0.134	0.4576	0.0491	0	0	0	0	0	0	0	0	0	0	0.0209
S1076	0.0399	0	0.1771	0	0.1552	0	0.2397	0.2584	0.0856	0	0	0	0	0	0	0	0	0	0	0.0442
S10764	0.0041	0.0312	0.1448	0.0074	0.1669	0	0.275	0.1694	0.1085	0.0031	0	0	0	0	0	0	0	0	0.0256	0.0639
S10767	0	0.0277	0.1151	0	0.2108	0	0.1507	0.221	0.1877	0	0	0	0	0	0	0	0	0	0.0058	0.0811
S10776	0.006	0.0197	0.1961	0	0.2194	0	0.3074	0.1874	0	0	0	0	0	0	0.0287	0	0	0	0.0286	0.0066
S10778	0	0.0132	0.1143	0	0.1565	0	0.386	0.1829	0.0677	0	0	0	0	0	0.0217	0	0	0	0.0279	0.0298
S10784	0.0708	0	0.2004	0	0.155	0	0.4108	0.1148	0	0	0	0	0	0.0196	0.0026	0	0	0	0.0082	0.0178
S10787	0.008	0.0459	0.1325	0.0078	0.21	0	0.2093	0.1964	0.1069	0	0	0	0	0	0	0	0	0	0.0169	0.0664
S10800	0.1286	0.0618	0.1108	0	0.1901	0	0.2532	0.198	0	0	0	0	0	0	0.0334	0	0	0	0.001	0.0233
S10805	0.0567	0	0.1835	0	0.1575	0	0.3053	0.1835	0.0473	0	0	0	0	0	0	0	0	0	0.0168	0.0493
S10813	0.0135	0	0.172	0	0.2758	0	0.2602	0.155	0.0286	0	0	0	0	0	0.0409	0	0	0	0.0179	0.0362
S10814	0	0.0305	0.1063	0	0.202	0	0.2688	0.1686	0.0507	0	0	0.0028	0	0.0076	0	0	0	0	0.0366	0.1261
S10815	8e-04	0.0228	0.0666	0	0.2934	0	0.3385	0.2338	0	0	0	0	0	0	0.0066	0	0	0	0	0.0376
S10817	0	0	0.1062	0	0.188	0	0.1928	0.2655	0.1548	0	0	0	0	0	0	0	0	0	0.006	0.0866
S1083	0	0.0309	0.1573	0	0.3075	0	0.168	0.2535	0	0	0	0	0	0	0.052	0	0	0	0.003	0.0279
S10835	0	0.0043	0.3515	0	0.2559	0	0.1721	0.1263	0	0	0	0	0	0	0.0347	0	0	0	0.0031	0.0521
S10838	0	0	0.1156	0	0.3254	0	0.284	0.2154	0	0	0	0	0	0	0.0294	0	0	0	0	0.0301
S10844	0.0172	0.0394	0.09	0	0.2612	0	0.2256	0.2664	0.0397	0	0	0	0	0	0	0	0	0	0.0047	0.0557
S10845	0	0.0148	0.1975	0	0.2879	0	0.2898	0.1579	0	0	0	0	0	0	0.0116	0	0	0	0.0023	0.0381
S10846	0.0435	0.0223	0.101	0	0.1753	0	0.1428	0.2468	0.2032	0	0	0	0	0	0	0	0	0	0.0133	0.0518
S10853	0	0	0.1166	0	0.288	0	0.4132	0.0784	0	0	0	0	0	0	0.0141	0	0	0	0.0213	0.0684
S10854	0.0194	0.0216	0.142	0	0.2701	0	0.1429	0.3193	0.0104	0	0	0	0	0	0.0432	0	0	0	0	0.0311
S10865	0.0398	0	0.1908	0	0.2179	0	0.2296	0.2364	0.014	0	0	0	0	0	0	0	0	0	0.0163	0.0552
S10866	0	0.0166	0.1741	0	0.23	0	0.2472	0.1396	0.1007	0	0	0	0	0	0.0358	0	0	0	0	0.056
S10869	0	0.0058	0.2444	0	0.2386	0	0.354	0.0909	0	0	0	0	0	0	0.0208	0	0	0	0.0162	0.0294
S10873	0.0631	0	0.1652	0	0.172	0	0.2659	0.1647	0.0977	0	0	0	0	0	0	0	0	0	0.0219	0.0495
S10876	0	0.0342	0.1781	0	0.2566	0	0.1778	0.2961	0.0033	0	0	0	0	0	0.0311	0	0	0	0	0.0229
S10883	0	0.0147	0.1778	0	0.2519	0	0.3057	0.1599	0.0153	0	0	0	0	0	0	0	0	0	0.0148	0.06
S10885	0	0.0225	0.1771	0	0.1339	0	0.3082	0.212	0.0588	0	0	0.0082	0	6e-04	0.0063	0	0	0	0.0096	0.0627
