naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell
Mix_62	0.00219339897042532	0.00166402209593458	-2.72968363079023e-05	0	0.000628559498737421	0	0	0	0
Mix_63	0	0	0.000413495820955744	0.00223127384591261	0.0016829335631842	0.000488474201803034	0.000514706203170977	0.000421296053916118	0.000116206630142335
Mix_64	0	0	0.000285792438414084	0.000706752974848902	0.000252542181096848	0	0	0	0
Mix_65	0	0	0	0	0	0	0	0	0
Mix_66	0.000339738522829807	0	0	0	0	0	0	0.000106747920978464	2.70725796546433e-05
Mix_67	0.00249887611059249	0.00200333373533444	0	0	0.000378647952230596	0	0	0	0
Mix_68	0	0	0	0	0	0	0	0.00011549316979871	0.000302430506242068
Mix_69	0.00149878584173535	0.000969661183506484	0	0	6.90253098909178e-05	0	0	0	0
Mix_70	0	0	0	0	0	0	0	0.00024785094787439	0.000491963334992817
Mix_71	0	0	0	0	0.000420005972158549	0	0	3.54978179365686e-05	0.000142101503312209
Mix_72	0	0	0	0	0	0	0	0.000366873835541003	0.000300856763827468
Mix_73	0	0	0	0	0.000796949705408413	0.000317337089127944	0	0.000520830492130381	0.00093669974527554
Mix_74	0.00139810336362999	0.00103986471084432	0	0	0.000746785024909349	0	0	0	0
Mix_75	0	0	0	0	0.000901078300444338	0.000268708676007801	0	0.000396099501028274	0.000305715896464672
Mix_76	0	0	0	0	0.000750976137475943	3.7873111681876e-05	0	0.000264542133906668	0.000347223967324425
Mix_77	0	0	0	0.000248075472501518	0.000655160976542257	0	0	0.000293428683280798	0
Mix_78	0	0	-0.000365525852731008	0	0	0	0	0.000473823531804783	0.00102017513245003
Mix_79	0	0	0	0.00173772712419867	0.00237604586920923	0.00132442858168767	0.000621781796366205	0.000532645842894138	0.00024440476838899
Mix_80	0	0	0	0	0	0	0	0.000333647687756587	0.000113893836242301
Mix_81	0	0	0	0	0.000573102941764535	0	0	2.62961318600294e-05	0
Mix_82	0.000176241374785981	0	-0.00139247254078772	0	6.41131098862504e-05	0	0	6.59061973336433e-05	0.000242155478044622
Mix_83	0.000790921347367376	0.000417464821510573	0	0	0.000326684862236983	0	0	0	0
Mix_84	0	0	0	0	0	0	0	0.000122052577409573	0.000120577188567268
Mix_85	0	0	0	0	0.000324497095420635	0	0	0.00023534040577661	0.000209628302028533
Mix_86	0	0	0	0	0.000870651293499967	0	0	0.00017792164118097	0.000141826004799392
Mix_87	0.00347421206658177	0.00287356649026147	0	0	0.000443873606386514	0	0	0	0
Mix_88	0.000120500746437603	0	0	0	0	0	0	3.98810973419403e-07	0
Mix_89	0	0	0.00046102856145598	0.00133551013101916	0.000906248522463495	9.25304336762253e-05	0	0.000540178846841882	0.000483876029324441
Mix_90	0.000121141260141437	0	0	0	0.00155349214818887	0.00083568606195549	0	0.000394694316965228	0.00016901473381054
Mix_91	0.00285520809918902	0.00218081498529071	0	0	0	0	0	0	0
Mix_92	0.000372401816205691	0.000181039414649655	0	0	0.00110437461569073	0	0	0.00022305892782153	0
Mix_93	0	0	0	0	0	0	0	0.00032569939101023	0.000264539157859376
Mix_94	0.000656186869866519	0.000131500323232409	0	0	0	0	0	0	0
Mix_95	0	0	0	0	0.000295999470614115	0	0	0.000473155436639023	0.000320905627364636
Mix_96	0	0	0	0	0	0	0	0.00040600141454531	0.000644008487581099
Mix_97	0.000445604509952903	0.000196261116534639	0	0	0.000758197449821162	0	0	0	0
Mix_98	0.00136070984489624	0.00091908146214729	0.00514988703023415	0.00489362975502235	0	0	0.00106270611680898	0	0
Mix_99	0	0	0	0	0	0	-9.52180814945125e-05	0.000704370258423036	0.00130210229699485
Mix_100	8.03252050405189e-05	0	0.000285601363499993	0.00128323865818804	0.000730728321969294	0	0	0.000108314526316951	0
