OGFR	11054
ZPBP	11055
DDX52	11056
DDX52	11056
ABHD2	11057
WWP1	11059
WWP2	11060
LECT1	11061
DUS4L	11062
SOX30	11063
CNTRL	11064
UBE2C	11065
SNRNP35	11066
C10orf10	11067
CYB561D2	11068
CYB561D2	11068
RAPGEF4	11069
TMEM115	11070
DUSP14	11072
DUSP14	11072
TOPBP1	11073
TRIM31	11074
TRIM31	11074
TRIM31	11074
TRIM31	11074
TRIM31	11074
TRIM31	11074
TRIM31	11074
TRIM31	11074
STMN2	11075
TPPP	11076
HSF2BP	11077
TRIOBP	11078
RER1	11079
DNAJB4	11080
KERA	11081
KERA	11081
ESM1	11082
DIDO1	11083
ADAM30	11085
ADAM29	11086
WDR5	11091
SPACA9	11092
ADAMTS13	11093
ADAMTS13	11093
ADAMTS13	11093
CACFD1	11094
CACFD1	11094
ADAMTS8	11095
ADAMTS5	11096
NUPL2	11097
PRSS23	11098
PTPN21	11099
HNRNPUL1	11100
ATE1	11101
RPP14	11102
KRR1	11103
KATNA1	11104
PRDM7	11105
PRDM5	11107
PRDM4	11108
HIBADH	11112
FGFR1OP	11116
EMILIN1	11117
BTN3A2	11118
BTN3A1	11119
BTN2A1	11120
PTPRT	11122
RCAN3	11123
FAF1	11124
CD160	11126
KIF3A	11127
POLR3A	11128
CLASRP	11129
ZWINT	11130
CAPN11	11131
CAPN10	11132
KPTN	11133
CDC42EP1	11135
SLC7A9	11136
PWP1	11137
TBC1D8	11138
IL1RAPL1	11141
PKIG	11142
KAT7	11143
DMC1	11144
PLA2G16	11145
GLMN	11146
HHLA3	11147
HHLA2	11148
BVES	11149
CORO1A	11151
CORO1A	11151
WDR45	11152
FICD	11153
AP4S1	11154
LDB3	11155
LDB3	11155
PTP4A3	11156
PTP4A3	11156
LSM6	11157
RABL2A	11159
ERLIN2	11160
C14orf1	11161
NUDT6	11162
NUDT4	11163
NUDT5	11164
NUDT3	11165
SOX21	11166
PSIP1	11168
WDHD1	11169
FAM107A	11170
STRAP	11171
INSL6	11172
ADAMTS7	11173
ADAMTS6	11174
BAZ2A	11176
BAZ1A	11177
LZTS1	11178
ZNF277	11179
WDR6	11180
TREH	11181
SLC2A6	11182
SLC2A6	11182
MAP4K5	11183
MAP4K1	11184
MAP4K1	11184
INMT	11185
RASSF1	11186
PKP3	11187
NISCH	11188
CELF3	11189
CEP250	11190
PTENP1	11191
WBP4	11193
ABCB8	11194
SEC23IP	11196
WIF1	11197
SUPT16H	11198
ANXA10	11199
CHEK2	11200
POLI	11201
KLK8	11202
FZD10	11211
PROSC	11212
AKAP11	11215
AKAP10	11216
AKAP2	11217
DDX20	11218
TREX2	11219
DUSP10	11221
MRPL3	11222
RPL35	11224
GALNT6	11226
GALNT5	11227
RASSF8	11228
PRAF2	11230
SEC63	11231
POLG2	11232
HPS5	11234
HPS5	11234
PDCD10	11235
RNF139	11236
RNF24	11237
CA5B	11238
PADI2	11240
PMF1	11243
ZHX1	11244
GPR176	11245
AC023908.1	11245
NXPH4	11247
NXPH3	11248
NXPH2	11249
GPR45	11250
PTGDR2	11251
PACSIN2	11252
MAN1B1	11253
SLC6A14	11254
HRH3	11255
DCTN3	11258
FILIP1L	11259
XPOT	11260
CHP1	11261
SP140	11262
PXMP4	11264
DUSP12	11266
SNF8	11267
DDX19B	11269
NRM	11270
NRM	11270
NRM	11270
NRM	11270
NRM	11270
NRM	11270
NRM	11270
PRR4	11272
PRR4	11272
PRR4	11272
ATXN2L	11273
USP18	11274
KLHL2	11275
SYNRG	11276
SYNRG	11276
TREX1	11277
KLF12	11278
KLF8	11279
SCN11A	11280
POU6F2	11281
MGAT4B	11282
CYP4F8	11283
PNKP	11284
B4GALT7	11285
SLCO2B1	11309
VPS45	11311
LYPLA2	11313
CD300A	11314
PARK7	11315
COPE	11316
RBPJL	11317
GPR182	11318
ECD	11319
MGAT4A	11320
GPN1	11321
TMC6	11322
TMC6	11322
DDX42	11325
VSIG4	11326
FKBP9	11328
STK38	11329
CTRC	11330
PHB2	11331
ACOT7	11332
PDAP1	11333
TUSC2	11334
CBX3	11335
EXOC3	11336
GABARAP	11337
U2AF2	11338
U2AF2	11338
OIP5	11339
EXOSC8	11340
SCRG1	11341
RNF13	11342
MGLL	11343
TWF2	11344
GABARAPL2	11345
SYNPO	11346
NID2	22795
COG2	22796
TFEC	22797
LAMB4	22798
RRAS2	22800
ITGA11	22801
CLCA4	22802
XRN2	22803
IKZF3	22806
IKZF2	22807
MRAS	22808
COPZ1	22818
COPG1	22820
RASA3	22821
RASA3	22821
PHLDA1	22822
MTF2	22823
HSPA4L	22824
DNAJC8	22826
PUF60	22827
PUF60	22827
SCAF8	22828
NLGN4Y	22829
CEP162	22832
ZNF652	22834
ZFP30	22835
RHOBTB3	22836
COBLL1	22837
RNF44	22838
DLGAP4	22839
RAB11FIP2	22841
PPM1E	22843
FRMPD1	22844
DOLK	22845
DOLK	22845
VASH1	22846
ZNF507	22847
AAK1	22848
CPEB3	22849
ADNP2	22850
ANKRD26	22852
ANKRD26	22852
LMTK2	22853
NTNG1	22854
CHSY1	22856
ICK	22858
ADGRL1	22859
NLRP1	22861
FNDC3A	22862
ATG14	22863
R3HDM2	22864
SLITRK3	22865
CNKSR2	22866
FASTKD2	22868
ZNF510	22869
PPP6R1	22870
NLGN1	22871
SEC31A	22872
DZIP1	22873
PLEKHA6	22874
ENPP4	22875
INPP5F	22876
MLXIP	22877
MLXIP	22877
TRAPPC8	22878
MON1B	22879
MORC2	22880
ANKRD6	22881
ZHX2	22882
CLSTN1	22883
WDR37	22884
ABLIM3	22885
FOXJ3	22887
UBOX5	22888
KIAA0907	22889
ZBTB1	22890
ZNF365	22891
BAHD1	22893
DIS3	22894
RPH3A	22895
CEP164	22897
DENND3	22898
ARHGEF15	22899
CARD8	22900
ARSG	22901
RUFY3	22902
BTBD3	22903
SBNO2	22904
SBNO2	22904
EPN2	22905
TRAK1	22906
DHX30	22907
SACM1L	22908
FAN1	22909
FAN1	22909
WDR47	22911
RALY	22913
MMRN1	22915
NCBP2	22916
ZP1	22917
CD93	22918
MAPRE1	22919
KIFAP3	22920
MSRB2	22921
MAPRE3	22924
PLA2R1	22925
ATF6	22926
HABP4	22927
SEPHS2	22928
SEPHS1	22929
RAB3GAP1	22930
RAB18	22931
POMZP3	22932
POMZP3	22932
SIRT2	22933
SIRT2	22933
RPIA	22934
ELL2	22936
SCAP	22937
SNW1	22938
SHANK2	22941
DKK1	22943
KIN	22944
CCT5	22948
CCT5	22948
AL135787.1	22949
PTGR1	22949
SLC4A1AP	22950
CYP2G1P	22952
P2RX2	22953
TRIM32	22954
TRIM32	22954
SCMH1	22955
TPX2	22974
PAXIP1	22976
AKR7A3	22977
NT5C2	22978
EFR3B	22979
TCF25	22980
NINL	22981
DIP2C	22982
MAST1	22983
PDCD11	22984
ACIN1	22985
SORCS3	22986
SV2C	22987
MYH15	22989
PCNX1	22990
KDM2A	22992
HMGXB3	22993
CEP131	22994
CEP152	22995
TTC39A	22996
IGSF9B	22997
LIMCH1	22998
RIMS1	22999
WDFY3	23001
DAAM1	23002
MAPKBP1	23005
PLCH1	23007
KLHDC10	23008
RAB21	23011
STK38L	23012
SPEN	23013
FBXO21	23014
GOLGA8A	23015
EXOSC7	23016
FAIM2	23017
CNOT1	23019
SNRNP200	23020
PALLD	23022
TMCC1	23023
PDZRN3	23024
UNC13A	23025
MYO16	23026
MYO16	23026
KDM1A	23028
RBM34	23029
KDM4B	23030
MAST3	23031
USP33	23032
DOPEY1	23033
SAMD4A	23034
PHLPP2	23035
ZNF292	23036
PDZD2	23037
WDTC1	23038
XPO7	23039
MYT1L	23040
MON2	23041
TNIK	23043
KIF21B	23046
PDS5B	23047
FNBP1	23048
SMG1	23049
ZHX3	23051
ENDOD1	23052
ZSWIM8	23053
NCOA6	23054
NMNAT2	23057
CLUAP1	23059
ZNF609	23060
TBC1D9B	23061
GGA2	23062
WAPL	23063
SETX	23064
SETX	23064
EMC1	23065
CAND2	23066
SETD1B	23067
CMTR1	23070
ERP44	23071
HECW1	23072
UHRF1BP1L	23074
SWAP70	23075
RRP1B	23076
MYCBP2	23077
AVL9	23080
RP11-146B14.1	23081
AL513412.1	23081
KDM4C	23081
PPRC1	23082
ERC1	23085
ERC1	23085
EXPH5	23086
TRIM35	23087
PEG10	23089
ZNF423	23090
ZC3H13	23091
ARHGAP26	23092
TTLL5	23093
SIPA1L3	23094
KIF1B	23095
KIF1B	23095
IQSEC2	23096
CDK19	23097
SARM1	23098
ZBTB43	23099
MCF2L2	23101
TBC1D2B	23102
FSTL4	23105
MRPS27	23107
RAP1GAP2	23108
DDN	23109
SPG20	23111
TNRC6B	23112
CUL9	23113
NFASC	23114
FAM179B	23116
NPIPB4	23117
TAB2	23118
HIC2	23119
ATP10B	23120
CLASP2	23122
CAMTA2	23125
POGZ	23126
COLGALT2	23127
PLXND1	23129
ATG2A	23130
GPATCH8	23131
RAD54L2	23132
PHF8	23133
KDM6B	23135
EPB41L3	23136
SMC5	23137
N4BP3	23138
MAST2	23139
ZZEF1	23140
ANKLE2	23141
DCUN1D4	23142
LRCH1	23143
ZC3H3	23144
ZC3H3	23144
SSPO	23145
NACAD	23148
FCHO1	23149
FRMD4B	23150
GRAMD4	23151
CIC	23152
NCDN	23154
CLCC1	23155
6-Sep	23157
TBC1D9	23158
WDR43	23160
SNX13	23161
MAPK8IP3	23162
GGA3	23163
MPRIP	23164
NUP205	23165
STAB1	23166
EFR3A	23167
RTF1	23168
SLC35D1	23169
TTLL12	23170
GPD1L	23171
GPD1L	23171
FAM175B	23172
METAP1	23173
ZCCHC14	23174
LPIN1	23175
8-Sep	23176
CEP68	23177
PASK	23178
RGL1	23179
RFTN1	23180
DIP2A	23181
MESDC2	23184
LARP4B	23185
RCOR1	23186
KANK1	23189
UBXN4	23190
CYFIP1	23191
CYFIP1	23191
ATG4B	23192
GANAB	23193
FBXL7	23194
MDN1	23195
FAM120A	23196
FAF2	23197
PSME4	23198
GSE1	23199
ATP11B	23200
FAM168A	23201
PMPCA	23203
ARL6IP1	23204
ACSBG1	23205
PLEKHM2	23207
SYT11	23208
MLC1	23209
JMJD6	23210
ZC3H4	23211
RRS1	23212
SULF1	23213
XPO6	23214
PRRC2C	23215
TBC1D1	23216
ZFR2	23217
NBEAL2	23218
NBEAL2	23218
FBXO28	23219
DTX4	23220
RHOBTB2	23221
RRP12	23223
SYNE2	23224
NUP210	23225
ARHGEF9	23229
VPS13A	23230
SEL1L3	23231
TBC1D12	23232
EXOC6B	23233
DNAJC9	23234
SIK2	23235
PLCB1	23236
ARC	23237
PHLPP1	23239
KIAA0922	23240
PACS2	23241
COBL	23242
ANKRD28	23243
PDS5A	23244
ASTN2	23245
KIAA0556	23247
RPRD2	23248
ATP11A	23250
KIAA1024	23251
OTUD3	23252
ANKRD12	23253
KAZN	23254
MTCL1	23255
SCFD1	23256
DENND5A	23258
DDHD2	23259
CAMTA1	23261
PPIP5K2	23262
MCF2L	23263
ZC3H7B	23264
EXOC7	23265
ADGRL2	23266
DNMBP	23268
MGA	23269
TSPYL4	23270
CAMSAP2	23271
FAM208A	23272
CLEC16A	23274
POFUT2	23275
KLHL18	23276
CLUH	23277
NUP160	23279
MTUS2	23281
CSTF2T	23283
ADGRL3	23284
KIAA1107	23285
WWC1	23286
AGTPBP1	23287
IQCE	23288
FBXW11	23291
SMG6	23293
ANKS1A	23294
MGRN1	23295
BICD2	23299
ATMIN	23300
EHBP1	23301
KIF13B	23303
UBR2	23304
ACSL6	23305
NEMP1	23306
FKBP15	23307
SIN3B	23309
NCAPD3	23310
DMXL2	23312
KIAA0930	23313
SATB2	23314
SLC9A8	23315
CUX2	23316
DNAJC13	23317
ZCCHC11	23318
TRIM2	23321
RPGRIP1L	23322
MAN2B2	23324
KIAA1033	23325
USP22	23326
NEDD4L	23327
SASH1	23328
TBC1D30	23329
TTC28	23331
CLASP1	23332
DPY19L1	23333
SZT2	23334
WDR7	23335
SYNM	23336
SYNM	23336
JADE2	23338
VPS39	23339
DNAJC16	23341
ESYT1	23344
SYNE1	23345
SMCHD1	23347
DOCK9	23348
PHF24	23349
U2SURP	23350
KHNYN	23351
UBR4	23352
SUN1	23353
HAUS5	23354
VPS8	23355
ANGEL1	23357
USP24	23358
FAM189A1	23359
FAM189A1	23359
FNBP4	23360
ZNF629	23361
PSD3	23362
OBSL1	23363
ARHGEF12	23365
KIAA0895	23366
LARP1	23367
PPP1R13B	23368
PUM2	23369
ARHGEF18	23370
TNS2	23371
CRTC1	23373
UFL1	23376
RRP8	23378
ICE1	23379
SRGAP2	23380
SMG5	23381
AHCYL2	23382
MAU2	23383
SPECC1L	23384
NCSTN	23385
NUDCD3	23386
SIK3	23387
MED13L	23389
ZDHHC17	23390
KIAA0368	23392
ADNP	23394
LARS2	23395
PIP5K1C	23396
NCAPH	23397
PPWD1	23398
CTDNEP1	23399
ATP13A2	23400
FRAT2	23401
FBXO46	23403
EXOSC2	23404
DICER1	23405
DICER1	23405
COTL1	23406
SIRT5	23408
SIRT4	23409
SIRT3	23410
SIRT1	23411
COMMD3	23412
NCS1	23413
ZFPM2	23414
KCNH4	23415
KCNH3	23416
MLYCD	23417
CRB1	23418
NOMO1	23420
NOMO1	23420
ITGB3BP	23421
TMED3	23423
TDRD7	23424
GRIP1	23426
SLC7A8	23428
RYBP	23429
RYBP	23429
TPSD1	23430
AP4E1	23431
GPR161	23432
RHOQ	23433
LINC01565	23434
TARDBP	23435
TARDBP	23435
CELA3B	23436
HARS2	23438
ATP1B4	23439
OTP	23440
SLC35A3	23443
SLC44A1	23446
SF3B3	23450
SF3B1	23451
SF3B1	23451
ANGPTL2	23452
ABCB10	23456
ABCB9	23457
ABCA6	23460
ABCA5	23461
HEY1	23462
ICMT	23463
GCAT	23464
CBX6	23466
NPTXR	23467
PHF3	23469
TRAM1	23471
CAPN7	23473
ETHE1	23474
BRD4	23476
SEC11A	23478
ISCU	23479
SEC61G	23480
PES1	23481
TGDS	23483
LEPROTL1	23484
CES3	23491
CBX7	23492
HEY2	23493
TNFRSF13B	23495
TNFRSF13B	23495
HAAO	23498
DAAM2	23500
ZFYVE26	23503
RIMBP2	23504
TMEM131	23505
GLTSCR1L	23506
LRRC8B	23507
TTC9	23508
KCTD2	23510
NUP188	23511
SUZ12	23512
SPIDR	23514
MORC3	23515
SLC39A14	23516
SKIV2L2	23517
R3HDM1	23518
ANP32D	23519
RPL13A	23521
KAT6B	23522
KAT6B	23522
CABIN1	23523
CABIN1	23523
SRRM2	23524
ARHGAP45	23526
ACAP2	23527
ZNF281	23528
CLCF1	23529
NNT	23530
MMD	23531
PRAME	23532
PRAME	23532
PIK3R5	23533
TNPO3	23534
ADAT1	23536
OR52A1	23538
SLC16A8	23539
SEC14L2	23541
MAPK8IP2	23542
RBFOX2	23543
RBFOX2	23543
SEZ6L	23544
ATP6V0A2	23545
SYNGR4	23546
LILRA4	23547
LILRA4	23547
LILRA4	23547
LILRA4	23547
TTC33	23548
DNPEP	23549
PSD4	23550
RASD2	23551
CDK20	23552
HYAL4	23553
TSPAN12	23554
TSPAN15	23555
PIGN	23556
SNAPIN	23557
WBP2	23558
WBP1	23559
GTPBP4	23560
CLDN14	23562
CHST5	23563
DDAH2	23564
DDAH2	23564
DDAH2	23564
DDAH2	23564
DDAH2	23564
DDAH2	23564
DDAH2	23564
LPAR3	23566
ZNF346	23567
ARL2BP	23568
PADI4	23569
PADI4	23569
DDAH1	23576
CDC42EP4	23580
CASP14	23581
CCNDBP1	23582
SMUG1	23583
VSIG2	23584
TMEM50A	23585
DDX58	23586
ELP5	23587
KLHDC2	23588
CARHSP1	23589
PDSS1	23590
FAM215A	23591
LEMD3	23592
HEBP2	23593
ORC6	23594
ORC3	23595
OPN3	23596
ACOT9	23597
PATZ1	23598
AMACR	23600
CLEC5A	23601
CORO1C	23603
DAPK2	23604
CD2AP	23607
MKRN1	23608
MKRN2	23609
PHLDA3	23612
ZMYND8	23613
PPY2P	23614
PYY2	23615
SH3BP1	23616
TSSK2	23617
ZIM2	23619
NTSR2	23620
BACE1	23621
RUSC1	23623
CBLC	23624
FAM89B	23625
SPO11	23626
PRND	23627
KCNE5	23630
CA14	23632
KPNA6	23633
SSBP2	23635
NUP62	23636
LRRC6	23639
HSPBP1	23640
LDOC1	23641
LY96	23643
EDC4	23644
PPP1R15A	23645
PLD3	23646
ARFIP2	23647
SSBP3	23648
POLA2	23649
TRIM29	23650
PLXNB2	23654
SLC7A11	23657
LSM5	23658
PLA2G15	23659
ZKSCAN5	23660
TMEM2	23670
TMEFF2	23671
STX12	23673
SMPX	23676
SH3BP4	23677
SGK3	23678
RAB38	23682
PRKD3	23683
KCNE4	23704
CADM1	23705
GSPT2	23708
GABARAPL1	23710
SHPK	23729
TMEM245	23731
FRRS1L	23732
EID1	23741
NPAP1	23742
BHMT2	23743
AIPL1	23746
SDF2L1	23753
PPIL2	23759
PITPNB	23760
OSBP2	23762
MAFF	23764
IL17RA	23765
IL17RA	23765
GABARAPL3	23766
FLRT3	23767
FLRT2	23768
FLRT1	23769
FKBP8	23770
BRD1	23774
ARHGAP8	23779
APOL2	23780
AP1B1P1	23782
POTEH	23784
BCL2L13	23786
MTCH1	23787
MTCH2	23788
KIF4A	24137
IFIT5	24138
FTSJ1	24140
LAMP5	24141
NAT6	24142
TFIP11	24144
PANX1	24145
CLDN15	24146
FJX1	24147
PRPF6	24148
ZNF318	24149
KIAA1549L	25758
SHC2	25759
HYPM	25763
HYPK	25764
PRPF40B	25766
PRPF40B	25766
SLC24A2	25769
C22orf31	25770
TBC1D22A	25771
GSTTP1	25774
GSTTP1	25774
CBY1	25776
SUN2	25777
DSTYK	25778
RASGRP3	25780
RAB3GAP2	25782
DGCR11	25786
DGCR9	25787
RAD54B	25788
RAD54B	25788
TMEM59L	25789
CFAP45	25790
NGEF	25791
CIZ1	25792
FBXO7	25793
FSCN2	25794
PGLS	25796
QPCT	25797
BRI3	25798
ZNF324	25799
SLC39A6	25800
GCA	25801
LMOD1	25802
SPDEF	25803
LSM4	25804
BAMBI	25805
VAX2	25806
RHBDD3	25807
TTLL1	25809
SAMM50	25813
ATXN10	25814
TNFAIP8	25816
FAM19A5	25817
KLK5	25818
NOCT	25819
MTO1	25821
DNAJB5	25822
TPSG1	25823
PRDX5	25824
BACE2	25825
SNORD82	25826
FBXL2	25827
TXN2	25828
TMEM184B	25829
SULT4A1	25830
HECTD1	25831
POU2F3	25833
MGAT4C	25834
MGAT4C	25834
NIPBL	25836
RAB26	25837
COG4	25839
METTL7A	25840
ABTB2	25841
ASF1A	25842
MOB4	25843
YIPF3	25844
PP7080	25845
ANAPC13	25847
PARM1	25849
ZNF345	25850
TECPR1	25851
ARMC8	25852
DCAF12	25853
FAM149A	25854
BRMS1	25855
PART1	25859
WHRN	25861
USP49	25862
ABHD14A	25864
PRKD2	25865
SUMF2	25870
NEPRO	25871
RPL36	25873
MPC2	25874
LETMD1	25875
SPEF1	25876
MXRA5	25878
DCAF13	25879
TMEM186	25880
CHRDL2	25884
POLR1A	25885
POC1A	25886
ZNF473	25888
ABI3BP	25890
PAMR1	25891
TRIM58	25893
PLEKHG4	25894
METTL21B	25895
INTS7	25896
RNF19A	25897
RCHY1	25898
IFFO1	25900
CCDC28A	25901
MTHFD1L	25902
OLFML2B	25903
CNOT10	25904
ANAPC15	25906
TMEM158	25907
AHCTF1	25909
DPCD	25911
C1orf43	25912
POT1	25913
RTTN	25914
NDUFAF3	25915
THUMPD3	25917
NELFB	25920
ZDHHC5	25921
ATL3	25923
MYRIP	25924
ZNF521	25925
NOL11	25926
CNRIP1	25927
SOSTDC1	25928
GEMIN5	25929
PTPN23	25930
CLIC4	25932
NIPSNAP3A	25934
NSL1	25936
WWTR1	25937
HEATR5A	25938
SAMHD1	25939
SAMHD1	25939
FAM98A	25940
TPGS2	25941
SIN3A	25942
C20orf194	25943
NECTIN3	25945
ZNF385A	25946
KBTBD2	25948
SYF2	25949
RWDD3	25950
PNKD	25953
SEC31B	25956
PNISR	25957
KANK2	25959
ADGRA2	25960
NUDT13	25961
KIAA1429	25962
TMEM87A	25963
C2CD2	25966
SH2B1	25970
UNC50	25972
PARS2	25973
MMACHC	25974
EGFL6	25975
TIPARP	25976
NECAP1	25977
CHMP2B	25978
DHRS7B	25979
AAR2	25980
DNAH1	25981
NGDN	25983
KRT23	25984
KRT23	25984
TSKU	25987
HINFP	25988
ULK3	25989
SNED1	25992
HIGD1A	25994
REXO2	25996
IBTK	25998
IBTK	25998
CLIP3	25999
TBC1D10B	26000
RNF167	26001
MOXD1	26002
GORASP2	26003
C2CD3	26005
TKFC	26007
ZZZ3	26009
SPATS2L	26010
TENM4	26011
L3MBTL1	26013
RPAP1	26015
FAM32A	26017
LRIG1	26018
LRIG1	26018
UPF2	26019
LRP10	26020
TMEM98	26022
PTCD1	26024
PCDHGA12	26025
ACOT11	26027
PLEKHG3	26030
OSBPL3	26031
SUSD5	26032
ATRNL1	26033
IPCEF1	26034
GLCE	26035
ZNF451	26036
SIPA1L1	26037
CHD5	26038
SS18L1	26039
SETBP1	26040
UBXN7	26043
LRRTM2	26045
LTN1	26046
CNTNAP2	26047
CNTNAP2	26047
ZNF500	26048
FAM169A	26049
SLITRK5	26050
PPP1R16B	26051
DNM3	26052
AUTS2	26053
SENP6	26054
RAB11FIP5	26056
ANKRD17	26057
GIGYF2	26058
ERC2	26059
APPL1	26060
HACL1	26061
DECR2	26063
DECR2	26063
RAI14	26064
LSM14A	26065
LSM14A	26065
DKFZP434K028	26070
FAM127B	26071
POLDIP2	26073
CFAP61	26074
DKFZP434H168	26077
FAM230C	26080
FAM230C	26080
DKFZP434L187	26082
DKFZP434L187	26082
TBC1D29	26083
ARHGEF26	26084
ARHGEF26	26084
KLK13	26085
GPSM1	26086
GGA1	26088
ABHD12	26090
HERC4	26091
TOR1AIP1	26092
CCDC9	26093
DCAF4	26094
PTPN20	26095
CHTOP	26097
EDRF1	26098
SZRD1	26099
WIPI2	26100
DKFZP434A062	26102
LRIT1	26103
PYGO1	26108
CCDC69	26112
TANC2	26115
WSB1	26118
LDLRAP1	26119
LDLRAP1	26119
PRPF31	26121
PRPF31	26121
PRPF31	26121
PRPF31	26121
PRPF31	26121
PRPF31	26121
PRPF31	26121
PRPF31	26121
PRPF31	26121
PRPF31	26121
EPC2	26122
TCTN3	26123
FGFR1OP2	26127
KIF1BP	26128
GAPVD1	26130
TRPC4AP	26133
SERBP1	26135
TES	26136
ZBTB20	26137
LINC00588	26138
LINC00588	26138
TTLL3	26140
IRF2BP1	26145
TRAF3IP1	26146
PHF19	26147
ZNF658	26149
RIBC2	26150
NAT9	26151
ZNF337	26152
KIF26A	26153
ABCA12	26154
NOC2L	26155
RSL1D1	26156
GIMAP2	26157
IFT172	26160
MTG2	26164
SPATA31A7	26165
RGS22	26166
PCDHB5	26167
SENP3	26168
INTS1	26173
TMEM251	26175
TMEM251	26175
OR1F2P	26184
OR1C1	26188
OR1A2	26189
FBXW2	26190
PTPN22	26191
GMEB2	26205
SPAG8	26206
PITPNC1	26207
OR2F1	26211
OR2B6	26212
OR1J4	26219
DGCR5	26220
FBXL3	26224
ARL5A	26225
FBXW4P1	26226
PHGDH	26227
STAP1	26228
B3GAT3	26229
TIAM2	26230
LRRC29	26231
FBXO2	26232
FBXL6	26233
FBXL5	26234
FBXL4	26235
LINC01558	26238
LCE2B	26239
FAM50B	26240
OR2M4	26245
OR2L2	26246
OR2L1P	26247
OR2K2	26248
KLHL3	26249
KCNG2	26251
CLEC4E	26253
OPTC	26254
CABYR	26256
NKX2-8	26257
BLOC1S6	26258
BLOC1S6	26258
FBXW8	26259
FBXO25	26260
FBXO24	26261
TSPAN17	26262
FBXO22	26263
SLC13A4	26266
FBXO10	26267
FBXO9	26268
FBXO8	26269
FBXO6	26270
FBXO5	26271
FBXO4	26272
FBXO3	26273
HIBCH	26275
VPS33B	26276
VPS33B	26276
TINF2	26277
SACS	26278
PLA2G2D	26279
IL1RAPL2	26280
FGF20	26281
ERAL1	26284
CLDN17	26285
ARFGAP3	26286
ANKRD2	26287
AK5	26289
FGF21	26291
MYCBP	26292
SERGEF	26297
EHF	26298
GBGT1	26301
GAPDHS	26330
OR7A17	26333
OR5L2	26338
OR5K1	26339
OR5H1	26341
HSPB8	26353
HSPB8	26353
GNL3	26354
FAM162A	26355
LHX6	26468
PTPN18	26469
SEZ6L2	26470
NUPR1	26471
PPP1R14B	26472
OR10J1	26476
OR8B8	26493
OR8G1	26494
OR10A3	26496
OR10A3	26496
OR10A3	26496
PLEK2	26499
NARF	26502
SLC17A5	26503
CNNM4	26504
CNNM3	26505
CNNM1	26507
HEYL	26508
MYOF	26509
CHIC2	26511
INTS6	26512
TIMM10B	26515
TIMM13	26517
TIMM10	26519
TIMM9	26520
TIMM8B	26521
AGO1	26523
LATS2	26524
IL36RN	26525
IL36RN	26525
TSPAN16	26526
DAZAP1	26528
OR12D2	26529
OR12D2	26529
OR12D2	26529
OR12D2	26529
OR12D2	26529
OR12D2	26529
OR11A1	26531
OR11A1	26531
OR11A1	26531
OR11A1	26531
OR11A1	26531
OR11A1	26531
OR11A1	26531
OR11A1	26531
OR10H3	26532
OR10G3	26533
OR10G2	26534
OR10H2	26538
OR10H1	26539
ITGB1BP2	26548
AATF	26574
AATF	26574
RGS17	26575
SRPK3	26576
PCOLCE2	26577
OSTF1	26578
MYEOV	26579
BSCL2	26580
GREM1	26585
GREM1	26585
GREM1	26585
CKAP2	26586
MRPL46	26589
OR8B2	26595
TBL2	26608
VCX	26609
ELP4	26610
OR7E47P	26628
OR7E47P	26628
OR7E24	26648
OR7C2	26658
OR7A5	26659
OR7C1	26664
OR4F4	26682
OR4E2	26686
OR4D1	26689
OR2W1	26692
OR2W1	26692
OR2W1	26692
OR2W1	26692
OR2W1	26692
OR2W1	26692
OR2W1	26692
OR2W1	26692
OR2V1	26693
OR2T1	26696
OR2T1	26696
OR2T1	26696
OR2J2	26707
OR2J2	26707
OR2J2	26707
OR2J2	26707
OR2J2	26707
OR2J2	26707
OR2J2	26707
OR2J2	26707
OR2H1	26716
OR2H1	26716
OR2H1	26716
OR2H1	26716
OR2H1	26716
OR2H1	26716
OR2H1	26716
OR2H1	26716
OR1L3	26735
OR1L1	26737
OR1J2	26740
NUFIP1	26747
RPS6KC1	26750
SH3YL1	26751
HAVCR1	26762
RNU105C	26766
RNU105B	26767
SNORD102	26771
SNORD4B	26772
SNORD4A	26773
SNORA72	26775
SNORA71A	26777
SNORA70	26778
SNORA69	26779
SNORA68	26780
SNORA67	26781
SNORA66	26782
SNORA65	26783
SNORA64	26784
SNORD63	26785
SNORD62A	26786
SNORD61	26787
SNORD60	26788
SNORD59A	26789
SNORD58B	26790
SNORD58A	26791
SNORD57	26792
SNORD56	26793
SNORD54	26795
SNORD53	26796
SNORD52	26797
SNORD52	26797
SNORD52	26797
SNORD52	26797
SNORD52	26797
SNORD49A	26800
SNORD48	26801
SNORD48	26801
SNORD48	26801
SNORD48	26801
SNORD48	26801
SNORD45B	26804
SNORD45A	26805
SNORD43	26807
SNORD42B	26808
SNORD42A	26809
SNORD41	26810
SNORD55	26811
SNORD37	26812
SNORD36C	26813
SNORD36C	26813
SNORD36A	26815
SNORD36A	26815
SNORD35A	26816
SNORD34	26817
SNORD33	26818
SNORD32A	26819
SNORD24	26820
SNORD24	26820
SNORA74A	26821
SNORD14A	26822
RNU11	26824
RNU6-1	26827
RNU5F-1	26828
RNU5E-1	26829
RNU5A-1	26831
RNU5B-1	26832
RNU4-2	26834
RNU4-1	26835
SNORD3B-1	26851
RNVU1-18	26863
RNVU1-7	26864
RNU1-3	26869
RNU1-2	26870
